diff_threshold,pred_hr_threshold,train_picks,train_win_rate,train_profit,train_roi,num_picks,win_rate,total_profit,roi,sum_profit,sum_picks,weight,both_roi,decision
0.02,0.8,2930,84.37,-71.57,-0.24,4433,83.67,-490.19,-1.11,-561.76,7363,35,-0.762949885,
0.02,0.86,948,85.97,-184.35,-1.94,1455,87.63,0.99,0.01,-183.36,2403,45,-0.763046192,
0.02,0.78,2975,83.97,-123.48,-0.42,4519,83.51,-449.44,-0.99,-572.92,7494,40,-0.764504937,
0.07,0.75,372,78.23,-71.51,-1.92,502,79.88,4.48,0.09,-67.03,874,55,-0.766933638,
0.02,0.88,336,86.61,-91.31,-2.72,479,89.56,28.36,0.59,-62.95,815,80,-0.772392638,
0.07,0.75,548,77.37,-151.7,-2.77,783,80.08,48.86,0.62,-102.84,1331,30,-0.772652141,
0.02,0.85,1089,85.4,-241.05,-2.21,1664,87.44,26.69,0.16,-214.36,2753,65,-0.778641482,
0.02,0.82,1959,85.4,-113.31,-0.58,2963,85.18,-270.13,-0.91,-383.44,4922,50,-0.779032913,
0.02,0.78,2893,83.86,-164.73,-0.57,4412,83.59,-406.22,-0.92,-570.95,7305,45,-0.781587953,
0.03,0.85,553,85.17,-122.44,-2.21,765,87.32,19.35,0.25,-103.09,1318,50,-0.782169954,
0.02,0.8,3099,84.19,-125.76,-0.41,4662,83.68,-482.83,-1.04,-608.59,7761,30,-0.784164412,
0.065,0.75,436,78.9,-54.65,-1.25,636,79.72,-29.72,-0.47,-84.37,1072,60,-0.787033582,
0.07,0.75,347,77.81,-86.88,-2.5,465,80.22,22.74,0.49,-64.14,812,65,-0.789901478,
0.02,0.75,3185,82.64,-336.56,-1.06,4820,83.03,-296.07,-0.61,-632.63,8005,50,-0.790293567,
0.02,0.86,877,85.52,-164.9,-1.88,1322,87.07,-10.61,-0.08,-175.51,2199,15,-0.798135516,
0.03,0.65,3250,81.17,-217.07,-0.67,4888,80.85,-437.17,-0.89,-654.24,8138,20,-0.80393217,
0.03,0,3257,81.15,-206.32,-0.63,4902,80.78,-449.91,-0.92,-656.23,8159,20,-0.804301998,
0.02,0.65,3850,82.29,-297.59,-0.77,5828,82.14,-481.61,-0.83,-779.2,9678,30,-0.805125026,
0.02,0,3857,82.27,-286.84,-0.74,5842,82.08,-494.35,-0.85,-781.19,9699,30,-0.80543355,
0.025,0.65,3796,81.59,-300.27,-0.79,5742,81.49,-468.3,-0.82,-768.57,9538,20,-0.805797861,
0.025,0,3803,81.57,-289.52,-0.76,5756,81.43,-481.04,-0.84,-770.56,9559,20,-0.806109426,
0.07,0.75,419,78.76,-49.1,-1.17,579,79.27,-31.55,-0.54,-80.65,998,45,-0.808116232,
0.04,0.65,2799,80.03,-194.66,-0.7,4235,79.72,-373.87,-0.88,-568.53,7034,15,-0.808259881,
0.02,0.84,1945,85.45,-182.51,-0.94,2954,85.65,-213.59,-0.72,-396.1,4899,25,-0.808532354,
0.04,0,2806,80.01,-183.91,-0.66,4249,79.64,-386.61,-0.91,-570.52,7055,15,-0.808674699,
0.03,0.82,1514,85.01,-16.74,-0.11,2226,84.05,-286.77,-1.29,-303.51,3740,20,-0.811524064,
0.02,0.6,3857,82.27,-286.84,-0.74,5841,82.07,-501.24,-0.86,-788.08,9698,30,-0.812621159,
0.03,0.6,3257,81.15,-206.32,-0.63,4901,80.78,-456.8,-0.93,-663.12,8158,20,-0.812846286,
0.025,0.6,3803,81.57,-289.52,-0.76,5755,81.42,-487.93,-0.85,-777.45,9558,20,-0.813402385,
0.04,0.6,2806,80.01,-183.91,-0.66,4248,79.64,-393.5,-0.93,-577.41,7054,15,-0.818556847,
0.065,0.75,765,78.3,-145.2,-1.9,1127,79.77,-11.49,-0.1,-156.69,1892,25,-0.828171247,
0.02,0.84,1766,85.5,-183.9,-1.04,2691,85.8,-185.34,-0.69,-369.24,4457,35,-0.82844963,
0.02,0.86,1034,86.17,-159.82,-1.55,1563,87.2,-56.43,-0.36,-216.25,2597,25,-0.832691567,
0.07,0.75,488,77.87,-107.04,-2.19,700,79.71,7.93,0.11,-99.11,1188,35,-0.834259259,
0.035,0.65,3193,80.65,-151.4,-0.47,4792,79.99,-522.15,-1.09,-673.55,7985,15,-0.843519098,
0.035,0,3200,80.62,-140.65,-0.44,4806,79.92,-534.89,-1.11,-675.54,8006,15,-0.843792156,
0.03,0.8,2745,83.32,2.36,0.01,4067,82.08,-578.64,-1.42,-576.28,6812,15,-0.845977686,
0.075,0.75,365,78.36,-55.55,-1.52,493,79.11,-17.4,-0.35,-72.95,858,40,-0.8502331,
0.07,0.75,453,78.37,-70.56,-1.56,625,79.36,-21.24,-0.34,-91.8,1078,40,-0.851576994,
0.02,0.65,4093,82.21,-308.49,-0.75,6206,82,-569.38,-0.92,-877.87,10299,25,-0.852383727,
0.035,0.6,3200,80.62,-140.65,-0.44,4805,79.92,-541.78,-1.13,-682.43,8005,15,-0.852504685,
0.02,0,4100,82.2,-297.74,-0.73,6220,81.95,-582.12,-0.94,-879.86,10320,25,-0.852577519,
0.02,0.88,336,86.61,-91.31,-2.72,483,89.44,21.36,0.44,-69.95,819,65,-0.854090354,
0.02,0.88,336,86.61,-91.31,-2.72,483,89.44,21.36,0.44,-69.95,819,75,-0.854090354,
0.02,0.88,336,86.61,-91.31,-2.72,483,89.44,21.36,0.44,-69.95,819,70,-0.854090354,
0.055,0.8,1154,81.02,-13.76,-0.12,1767,80.08,-235.82,-1.33,-249.58,2921,10,-0.854433413,
0.02,0.6,4100,82.2,-297.74,-0.73,6219,81.94,-589.01,-0.95,-886.75,10319,25,-0.859337145,
0.02,0.78,3469,83.77,-158.15,-0.46,5228,83.24,-591.17,-1.13,-749.32,8697,25,-0.861584454,
0.025,0.8,3319,83.19,-180.78,-0.54,4913,82.74,-529.29,-1.08,-710.07,8232,15,-0.862572886,
0.02,0.85,1097,85.41,-241.15,-2.2,1686,87.31,-0.01,0,-241.16,2783,60,-0.866546892,
0.035,0.75,2626,81.3,-228.88,-0.87,3843,81.16,-338.62,-0.88,-567.5,6469,20,-0.877260782,
0.02,0.75,3369,82.81,-277.18,-0.82,5098,82.74,-477.3,-0.94,-754.48,8467,40,-0.891083028,
0.02,0.84,2067,85.24,-211.89,-1.03,3111,85.44,-250.68,-0.81,-462.57,5178,20,-0.893337196,
0.07,0.75,319,78.06,-71.82,-2.25,429,79.95,4.82,0.11,-67,748,85,-0.895721925,
0.035,0.85,352,85.51,-59.42,-1.69,460,86.74,-13.4,-0.29,-72.82,812,60,-0.89679803,
0.02,0.78,3092,83.93,-133.23,-0.43,4662,83.31,-562.97,-1.21,-696.2,7754,35,-0.897859169,
0.06,0.65,1590,77.74,-189.35,-1.19,2454,78.04,-177.55,-0.72,-366.9,4044,15,-0.90727003,
0.06,0,1597,77.71,-178.6,-1.12,2468,77.92,-190.29,-0.77,-368.89,4065,15,-0.907478475,
0.045,0.8,1646,81.9,47.68,0.29,2482,80.26,-425.3,-1.71,-377.62,4128,10,-0.914777132,
0.06,0.6,1597,77.71,-178.6,-1.12,2467,77.91,-197.18,-0.8,-375.78,4064,15,-0.924655512,
0.02,0.75,3281,82.66,-335.53,-1.02,4975,82.81,-429.24,-0.86,-764.77,8256,45,-0.926320252,
0.065,0.75,404,78.71,-62.79,-1.55,569,79.79,-27.6,-0.49,-90.39,973,75,-0.928982528,
0.075,0.75,536,76.87,-170.67,-3.18,750,79.73,50.53,0.67,-120.14,1286,25,-0.934214619,
0.07,0.75,793,77.81,-162.91,-2.05,1140,79.3,-19.31,-0.17,-182.22,1933,20,-0.942679772,
0.02,0.78,3271,83.71,-211.51,-0.65,4908,83.31,-560.9,-1.14,-772.41,8179,30,-0.944381954,
0.02,0.84,1868,85.33,-217.55,-1.16,2816,85.65,-224.86,-0.8,-442.41,4684,30,-0.944513237,
0.02,0.8,3582,83.78,-225.64,-0.63,5360,83.36,-620.03,-1.16,-845.67,8942,20,-0.945728025,
0.02,0.75,3497,82.87,-254.66,-0.73,5255,82.59,-575.19,-1.09,-829.85,8752,35,-0.948183272,
0.065,0.75,421,78.86,-56.06,-1.33,608,79.61,-41.54,-0.68,-97.6,1029,65,-0.948493683,
0.02,0.85,1125,85.51,-231.78,-2.06,1721,87.1,-38.38,-0.22,-270.16,2846,55,-0.949262122,
0.02,0.82,2015,85.36,-125.5,-0.62,3065,84.93,-362.66,-1.18,-488.16,5080,45,-0.960944882,
0.065,0.75,1168,77.65,-269.88,-2.31,1740,79.43,-11.08,-0.06,-280.96,2908,15,-0.966162311,
0.03,0.85,638,84.64,-167.79,-2.63,915,87.1,16.9,0.18,-150.89,1553,25,-0.971603348,
0.035,0.8,2479,81.93,-134.63,-0.54,3669,81.3,-472.79,-1.29,-607.42,6148,10,-0.987996096,
0.02,0.82,2075,85.35,-124.46,-0.6,3136,84.85,-391.18,-1.25,-515.64,5211,40,-0.989522165,
0.045,0.75,2213,79.89,-294.76,-1.33,3333,80.32,-258.58,-0.78,-553.34,5546,15,-0.997728092,
0.02,0.85,1138,85.24,-271.01,-2.38,1743,87.21,-17.58,-0.1,-288.59,2881,50,-1.001700798,
0.025,0.75,3605,81.97,-385.95,-1.07,5401,82.06,-516.4,-0.96,-902.35,9006,20,-1.001943149,
0.02,0.86,969,85.76,-210.66,-2.17,1482,87.38,-39.03,-0.26,-249.69,2451,40,-1.01872705,
0.02,0.75,3690,82.63,-368.7,-1,5538,82.57,-579.3,-1.05,-948,9228,30,-1.027308192,
0.03,0.85,623,84.43,-169.34,-2.72,908,86.89,11.28,0.12,-158.06,1531,20,-1.032397126,
0.07,0.78,662,79.31,-33.09,-0.5,952,78.57,-134.83,-1.42,-167.92,1614,10,-1.04039653,
0.03,0.75,3065,81.57,-307.08,-1,4550,81.47,-487.62,-1.07,-794.7,7615,20,-1.043598162,
0.055,0,1840,78.15,-213.21,-1.16,2826,78.2,-275.19,-0.97,-488.4,4666,15,-1.04672096,
0.055,0.65,1833,78.18,-223.96,-1.22,2812,78.31,-262.45,-0.93,-486.41,4645,15,-1.047168999,
0.02,0.82,2374,85.21,-140.29,-0.59,3575,84.62,-483.28,-1.35,-623.57,5949,25,-1.048192974,
0.07,0.75,321,77.88,-79.32,-2.47,441,79.82,-0.89,-0.02,-80.21,762,75,-1.052624672,
0.02,0.85,1171,85.4,-255.4,-2.18,1804,86.97,-58.03,-0.32,-313.43,2975,45,-1.053546218,
0.04,0.8,2030,81.58,-102.42,-0.5,3042,80.83,-434.16,-1.43,-536.58,5072,10,-1.057925868,
0.055,0.6,1840,78.15,-213.21,-1.16,2825,78.19,-282.08,-1,-495.29,4665,15,-1.061714898,
0.02,0.78,3778,83.32,-323.33,-0.86,5637,83.04,-691.35,-1.23,-1014.68,9415,20,-1.077727031,
0.02,0.75,3921,82.56,-386.46,-0.99,5893,82.44,-674.25,-1.14,-1060.71,9814,25,-1.080813124,
0.02,0.85,1313,85.61,-230.71,-1.76,2002,86.56,-128.53,-0.64,-359.24,3315,25,-1.083680241,
0.02,0.82,2149,85.3,-137.68,-0.64,3224,84.71,-451.03,-1.4,-588.71,5373,35,-1.095682114,
0.02,0.88,342,86.55,-94.61,-2.77,502,89.04,1.46,0.03,-93.15,844,60,-1.103672986,
0.02,0.88,342,86.55,-94.61,-2.77,502,89.04,1.46,0.03,-93.15,844,55,-1.103672986,
0.035,0.75,2981,81.11,-233.27,-0.78,4423,80.58,-596.45,-1.35,-829.72,7404,15,-1.120637493,
0.075,0.75,298,78.19,-53.49,-1.79,404,78.96,-25.46,-0.63,-78.95,702,55,-1.124643875,
0.02,0.85,1341,85.46,-243.09,-1.81,2045,86.41,-138.38,-0.68,-381.47,3386,20,-1.126609569,
0.04,0.75,2589,80.53,-269.5,-1.04,3867,80.35,-458.17,-1.18,-727.67,6456,15,-1.127122057,
0.02,0,4455,81.75,-515.37,-1.16,6710,81.7,-746.33,-1.11,-1261.7,11165,20,-1.130049261,
0.02,0.65,4448,81.77,-526.12,-1.18,6696,81.75,-733.59,-1.1,-1259.71,11144,20,-1.130393037,
0.07,0.75,320,77.81,-81.82,-2.56,435,79.77,-3.66,-0.08,-85.48,755,80,-1.13218543,
0.05,0.78,1574,80.37,-117.24,-0.74,2373,79.9,-330.04,-1.39,-447.28,3947,10,-1.1332151,
0.07,0.75,1011,78.04,-151.63,-1.5,1462,78.39,-129.02,-0.88,-280.65,2473,15,-1.13485645,
0.02,0.86,1019,85.67,-225.09,-2.21,1538,87.19,-65.46,-0.43,-290.55,2557,30,-1.13629253,
0.02,0.6,4455,81.75,-515.37,-1.16,6709,81.7,-753.22,-1.12,-1268.59,11164,20,-1.136322107,
0.025,0.78,3540,82.6,-325.75,-0.92,5222,82.29,-679.88,-1.3,-1005.63,8762,15,-1.147717416,
0.07,0.75,308,77.92,-76.88,-2.5,420,79.76,-6.85,-0.16,-83.73,728,90,-1.150137363,
0.05,0.75,1893,79.34,-285.93,-1.51,2888,79.85,-266.77,-0.92,-552.7,4781,15,-1.156034302,
0.02,0.8,3954,82.98,-477.59,-1.21,5881,83.06,-666.89,-1.13,-1144.48,9835,15,-1.163680732,
0.03,0.85,523,84.89,-98.91,-1.89,737,85.89,-47.91,-0.65,-146.82,1260,15,-1.165238095,
0.02,0.88,355,85.92,-123.09,-3.47,508,89.37,21.99,0.43,-101.1,863,45,-1.171494786,
0.02,0.88,355,85.92,-123.09,-3.47,508,89.37,21.99,0.43,-101.1,863,40,-1.171494786,
0.025,0.82,2182,84.19,-198.15,-0.91,3173,83.83,-436.99,-1.38,-635.14,5355,15,-1.186069094,
0.065,0.75,412,78.64,-68.4,-1.66,589,79.46,-50.87,-0.86,-119.27,1001,70,-1.191508492,
0.065,0.78,765,79.74,-18.79,-0.25,1109,78.45,-206.15,-1.86,-224.94,1874,10,-1.200320171,
0.075,0.75,455,78.02,-81.98,-1.8,623,78.65,-47.66,-0.77,-129.64,1078,30,-1.202597403,
0.03,0.78,2963,82.59,-150.62,-0.51,4369,81.57,-735.25,-1.68,-885.87,7332,15,-1.208224223,
0.02,0.82,2273,85.04,-199.33,-0.88,3391,84.61,-490.55,-1.45,-689.88,5664,30,-1.218008475,
0.02,0.88,365,86.3,-109.26,-2.99,517,88.97,0.8,0.02,-108.46,882,35,-1.229705215,
0.02,0.86,993,85.5,-244.45,-2.46,1511,87.23,-64.19,-0.42,-308.64,2504,35,-1.232587859,
0.075,0.78,530,78.87,-48.69,-0.92,760,78.42,-110.58,-1.45,-159.27,1290,10,-1.234651163,
0.02,0.85,1194,85.18,-290.04,-2.43,1839,86.84,-84.69,-0.46,-374.73,3033,40,-1.235509397,
0.02,0.84,2147,84.21,-390.29,-1.82,3195,85.04,-282.09,-0.88,-672.38,5342,15,-1.258667166,
0.025,0,4282,80.92,-548.66,-1.28,6390,80.81,-815.09,-1.28,-1363.75,10672,15,-1.277876687,
0.025,0.65,4275,80.94,-559.41,-1.31,6376,80.87,-802.35,-1.26,-1361.76,10651,15,-1.278527838,
0.075,0.75,862,77.15,-196.93,-2.28,1236,78.32,-72.43,-0.59,-269.36,2098,15,-1.283889418,
0.025,0.6,4282,80.92,-548.66,-1.28,6389,80.81,-821.98,-1.29,-1370.64,10671,15,-1.284453191,
0.02,0.85,1222,85.02,-242.27,-1.98,1888,85.96,-162.37,-0.86,-404.64,3110,15,-1.301093248,
0.055,0.82,278,83.81,-6.02,-0.22,432,82.41,-87.12,-2.02,-93.14,710,15,-1.311830986,
0.02,0.82,2575,84.66,-275.67,-1.07,3818,84.36,-564.37,-1.48,-840.04,6393,20,-1.313999687,
0.02,0.75,4254,82.11,-609.82,-1.43,6350,82.25,-788.73,-1.24,-1398.55,10604,20,-1.318889098,
0.02,0.88,352,85.8,-127.11,-3.61,511,89.24,12.71,0.25,-114.4,863,50,-1.325608343,
0.03,0,3696,80.65,-373.96,-1.01,5530,80.04,-865.72,-1.57,-1239.68,9226,15,-1.343680902,
0.035,0.78,2709,81.28,-268.24,-0.99,3989,80.8,-632.02,-1.58,-900.26,6698,10,-1.344072858,
0.03,0.65,3689,80.67,-384.71,-1.04,5516,80.09,-852.98,-1.55,-1237.69,9205,15,-1.344584465,
0.02,0.88,334,86.53,-87.2,-2.61,494,88.46,-24.23,-0.49,-111.43,828,25,-1.345772947,
0.03,0.6,3696,80.65,-373.96,-1.01,5529,80.03,-872.61,-1.58,-1246.57,9225,15,-1.351295393,
0.075,0.75,653,76.57,-216.27,-3.31,920,79.02,1.23,0.01,-215.04,1573,20,-1.367069294,
0.02,0.78,4179,82.51,-611.88,-1.46,6191,82.67,-814.81,-1.32,-1426.69,10370,15,-1.375785921,
0.02,0.85,1282,85.26,-287.69,-2.24,1951,86.47,-157.64,-0.81,-445.33,3233,30,-1.377451284,
0.02,0.88,359,86.07,-114.98,-3.2,511,88.85,-5.08,-0.1,-120.06,870,30,-1.38,
0.02,0.85,1234,85.09,-308.78,-2.5,1885,86.63,-128.14,-0.68,-436.92,3119,35,-1.400833601,
0.03,0.82,1657,84.31,-88.13,-0.53,2392,83.03,-486.72,-2.03,-574.85,4049,15,-1.419733267,
0.045,0.78,1876,80.97,-85.93,-0.46,2802,79.66,-584.53,-2.09,-670.46,4678,10,-1.433219324,
0.06,0.78,1072,80.04,-57.22,-0.53,1614,78.87,-330.67,-2.05,-387.89,2686,10,-1.444117647,
0.075,0.75,337,77.74,-78.96,-2.34,444,78.83,-34.22,-0.77,-113.18,781,45,-1.449167734,
0.075,0.75,312,77.88,-67.27,-2.16,423,78.72,-40.6,-0.96,-107.87,735,50,-1.467619048,
0.03,0.84,983,82.71,-206.79,-2.1,1397,83.61,-143.1,-1.02,-349.89,2380,10,-1.47012605,
0.04,0.78,2260,80.84,-236.03,-1.04,3362,80.28,-593.39,-1.76,-829.42,5622,10,-1.475311277,
0.025,0.75,4063,81.29,-641.28,-1.58,6005,81.37,-870.29,-1.45,-1511.57,10068,15,-1.501360747,
0.06,0.75,1387,78.23,-279.39,-2.01,2101,78.91,-246.76,-1.17,-526.15,3488,15,-1.508457569,
0.02,0,4928,81.01,-864.49,-1.75,7367,81.28,-990.99,-1.35,-1855.48,12295,15,-1.509133794,
0.02,0.65,4921,81.02,-875.24,-1.78,7353,81.33,-978.25,-1.33,-1853.49,12274,15,-1.510094509,
0.02,0.6,4928,81.01,-864.49,-1.75,7366,81.28,-997.88,-1.35,-1862.37,12294,15,-1.514860908,
0.02,0.82,2785,83.63,-517.96,-1.86,4082,84.17,-523.67,-1.28,-1041.63,6867,15,-1.516863259,
0.03,0.8,3089,81.45,-497.27,-1.61,4500,81.53,-667.32,-1.48,-1164.59,7589,10,-1.534576361,
0.055,0.78,1384,79.91,-147.37,-1.06,2087,79.3,-395.05,-1.89,-542.42,3471,10,-1.562719677,
0.05,0,2338,77.72,-414.99,-1.77,3576,77.91,-516.2,-1.44,-931.19,5914,10,-1.574551911,
0.05,0.65,2331,77.73,-425.74,-1.83,3562,77.99,-503.46,-1.41,-929.2,5893,10,-1.576786017,
0.05,0.6,2338,77.72,-414.99,-1.77,3575,77.9,-523.09,-1.46,-938.08,5913,10,-1.586470489,
0.055,0.75,1627,78.67,-311.52,-1.91,2454,79.1,-336.83,-1.37,-648.35,4081,15,-1.588703749,
0.035,0,3473,79.3,-565.99,-1.63,5192,79.22,-818.18,-1.58,-1384.17,8665,10,-1.597426428,
0.035,0.65,3466,79.31,-576.74,-1.66,5178,79.28,-805.44,-1.56,-1382.18,8644,10,-1.59900509,
0.03,0.75,3477,81.08,-466.58,-1.34,5146,80.63,-917.28,-1.78,-1383.86,8623,15,-1.604847501,
0.035,0.6,3473,79.3,-565.99,-1.63,5191,79.21,-825.07,-1.59,-1391.06,8664,10,-1.60556325,
0.035,0.82,1189,82.42,-179.82,-1.51,1703,82.27,-290.15,-1.7,-469.97,2892,10,-1.625069156,
0.02,0.75,4708,81.33,-960.75,-2.04,6981,81.79,-1036.19,-1.48,-1996.94,11689,15,-1.708392506,
0.04,0,3024,78.67,-533.78,-1.77,4565,78.62,-779.55,-1.71,-1313.33,7589,10,-1.730570563,
0.04,0.65,3017,78.69,-544.53,-1.8,4551,78.69,-766.81,-1.68,-1311.34,7568,10,-1.732743129,
0.045,0,2640,78.45,-383.68,-1.45,4005,77.95,-770.69,-1.92,-1154.37,6645,10,-1.737200903,
0.045,0.65,2633,78.47,-394.43,-1.5,3991,78.03,-757.95,-1.9,-1152.38,6624,10,-1.739704106,
0.04,0.6,3024,78.67,-533.78,-1.77,4564,78.62,-786.44,-1.72,-1320.22,7588,10,-1.739878756,
0.045,0.6,2640,78.45,-383.68,-1.45,4004,77.95,-777.58,-1.94,-1161.26,6644,10,-1.747832631,
0.03,0.78,3319,80.96,-630.88,-1.9,4820,81.1,-826.55,-1.71,-1457.43,8139,10,-1.79067453,
0.07,0,1426,75.53,-330.84,-2.32,2155,76.01,-320.99,-1.49,-651.83,3581,10,-1.820245741,
0.025,0.8,3544,81.57,-628.19,-1.77,5209,81.49,-965.89,-1.85,-1594.08,8753,10,-1.821181309,
0.07,0.65,1419,75.55,-341.59,-2.41,2141,76.13,-308.25,-1.44,-649.84,3560,10,-1.825393258,
0.07,0.6,1426,75.53,-330.84,-2.32,2154,76,-327.88,-1.52,-658.72,3580,10,-1.84,
0.065,0,1529,76,-316.54,-2.07,2312,76.12,-392.31,-1.7,-708.85,3841,10,-1.845482947,
0.065,0.65,1522,76.02,-327.29,-2.15,2298,76.24,-379.57,-1.65,-706.86,3820,10,-1.850418848,
0.065,0.6,1529,76,-316.54,-2.07,2311,76.11,-399.2,-1.73,-715.74,3840,10,-1.86390625,
0.06,0,1836,76.8,-354.97,-1.93,2817,76.78,-516.83,-1.83,-871.8,4653,10,-1.873629916,
0.06,0.65,1829,76.82,-365.72,-2,2803,76.88,-504.09,-1.8,-869.81,4632,10,-1.877828152,
0.055,0,2148,77.19,-445.12,-2.07,3290,77.36,-581.21,-1.77,-1026.33,5438,10,-1.887329901,
0.06,0.6,1836,76.8,-354.97,-1.93,2816,76.78,-523.72,-1.86,-878.69,4652,10,-1.888843508,
0.055,0.65,2141,77.21,-455.87,-2.13,3276,77.44,-568.47,-1.74,-1024.34,5417,10,-1.890972863,
0.02,0.8,4014,81.79,-743.99,-1.85,5979,81.75,-1150.5,-1.92,-1894.49,9993,10,-1.895817072,
0.055,0.6,2148,77.19,-445.12,-2.07,3289,77.35,-588.1,-1.79,-1033.22,5437,10,-1.900349457,
0.035,0.75,3251,79.64,-669.53,-2.06,4804,79.79,-870.66,-1.81,-1540.19,8055,10,-1.912091868,
0.03,0,4083,79.33,-928.63,-2.27,6023,79.68,-1012.71,-1.68,-1941.34,10106,10,-1.920977637,
0.03,0.65,4076,79.34,-939.38,-2.3,6009,79.73,-999.97,-1.66,-1939.35,10085,10,-1.923004462,
0.03,0.6,4083,79.33,-928.63,-2.27,6022,79.67,-1019.6,-1.69,-1948.23,10105,10,-1.927986145,
0.02,0.85,481,83.99,-99.27,-2.06,784,84.18,-145.04,-1.85,-244.31,1265,10,-1.931304348,
0.075,0,1294,74.96,-346.44,-2.68,1963,75.7,-296.74,-1.51,-643.18,3257,10,-1.974762051,
0.075,0.65,1287,74.98,-357.19,-2.78,1949,75.83,-284,-1.46,-641.19,3236,10,-1.981427689,
0.075,0.6,1294,74.96,-346.44,-2.68,1962,75.69,-303.63,-1.55,-650.07,3256,10,-1.996529484,
0.025,0.78,3774,81.13,-761.8,-2.02,5529,81.12,-1125.12,-2.03,-1886.92,9303,10,-2.028291949,
0.05,0.75,2116,78.07,-518.53,-2.45,3188,78.61,-568.68,-1.78,-1087.21,5304,10,-2.049792609,
0.02,0.78,4244,81.39,-877.6,-2.07,6299,81.41,-1309.73,-2.08,-2187.33,10543,10,-2.07467514,
0.025,0.84,1438,82.61,-337.71,-2.35,2100,82.95,-405.67,-1.93,-743.38,3538,10,-2.101130582,
0.025,0,4538,79.64,-1059.55,-2.33,6732,79.84,-1311.28,-1.95,-2370.83,11270,10,-2.103664596,
0.04,0.75,2802,79.01,-637.32,-2.27,4177,79.22,-832.03,-1.99,-1469.35,6979,10,-2.105387591,
0.025,0.65,4531,79.65,-1070.3,-2.36,6718,79.89,-1298.54,-1.93,-2368.84,11249,10,-2.10582274,
0.025,0.6,4538,79.64,-1059.55,-2.33,6731,79.84,-1318.17,-1.96,-2377.72,11269,10,-2.109965392,
0.02,0,5008,79.99,-1175.35,-2.35,7502,80.22,-1495.89,-1.99,-2671.24,12510,10,-2.135283773,
0.02,0.65,5001,80,-1186.1,-2.37,7488,80.26,-1483.15,-1.98,-2669.25,12489,10,-2.137280807,
0.02,0.6,5008,79.99,-1175.35,-2.35,7501,80.22,-1502.78,-2,-2678.13,12509,10,-2.140962507,
0.04,0.82,741,81.78,-145.39,-1.96,1078,81.54,-247.08,-2.29,-392.47,1819,10,-2.157614074,
0.045,0.75,2418,78.83,-487.22,-2.01,3617,78.57,-823.17,-2.28,-1310.39,6035,10,-2.171317316,
0.02,0.84,1908,82.81,-453.51,-2.38,2867,83.08,-596.28,-2.08,-1049.79,4775,10,-2.198513089,
0.03,0.75,3861,79.62,-1032.17,-2.67,5635,80.2,-1065.19,-1.89,-2097.36,9496,10,-2.208677338,
0.025,0.75,4316,79.91,-1163.09,-2.69,6344,80.31,-1363.76,-2.15,-2526.85,10660,10,-2.370403377,
0.03,0.82,1799,81.43,-542.46,-3.02,2534,82.36,-484.68,-1.91,-1027.14,4333,10,-2.370505423,
0.02,0.75,4786,80.25,-1278.89,-2.67,7114,80.66,-1548.37,-2.18,-2827.26,11900,10,-2.375848739,
0.055,0.75,1926,77.52,-548.66,-2.85,2902,78.05,-633.69,-2.18,-1182.35,4828,10,-2.448943662,
0.06,0.75,1614,77.14,-458.51,-2.84,2429,77.52,-569.31,-2.34,-1027.82,4043,10,-2.542221123,
0.02,0.82,2724,81.94,-789.18,-2.9,4013,82.38,-967.86,-2.41,-1757.04,6737,10,-2.608045124,
0.045,0.82,360,83.61,11.37,0.32,522,79.5,-241.56,-4.63,-230.19,882,10,-2.609863946,
0.025,0.82,2254,81.63,-673.38,-2.99,3243,82.12,-783.25,-2.42,-1456.63,5497,10,-2.649863562,
0.065,0.75,1307,76.28,-420.08,-3.21,1924,76.92,-444.79,-2.31,-864.87,3231,10,-2.676787372,
0.07,0.75,1204,75.75,-434.38,-3.61,1767,76.85,-373.47,-2.11,-807.85,2971,10,-2.719118142,
0.075,0.75,1072,75.09,-449.98,-4.2,1575,76.57,-349.22,-2.22,-799.2,2647,10,-3.019267095,
