date,home,away,over,under,player_name,batterid,team,pitcher,hr,pa,stand,p_throws,rating,pred_under,pred_over,under_diff,over_diff,new_rating,under_pick,over_pick,profit
2024-05-28,White Sox,Blue Jays,0.16,0.882,Andrew Vaughn,683734,White Sox,592332,0,4,R,R,4.48,0.896,0.104,0.014000000000000012,-0.05600000000000001,2.32,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.167,0.875,Tommy Pham,502054,White Sox,592332,0,4,R,R,4.5,0.895,0.105,0.020000000000000018,-0.06200000000000001,2.334,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.133,0.909,Corey Julks,667452,White Sox,592332,0,4,R,R,4.64,0.893,0.107,-0.016000000000000014,-0.02600000000000001,2.386,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.129,0.917,Korey Lee,686676,White Sox,592332,0,4,R,R,4.35,0.9,0.1,-0.017000000000000015,-0.028999999999999998,2.239,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.167,0.882,Justin Turner,457759,Blue Jays,663765,0,5,R,R,3.21,0.923,0.077,0.041000000000000036,-0.09000000000000001,1.688,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.095,0.952,Andrew Benintendi,643217,White Sox,592332,0,4,L,R,4.15,0.905,0.095,-0.04699999999999993,0.0,2.122,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.091,0.952,Isiah Kiner-Falefa,643396,Blue Jays,663765,0,5,R,R,2.25,0.94,0.06,-0.01200000000000001,-0.031,1.17,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.16,0.882,Paul DeJong,657557,White Sox,592332,0,4,R,R,4.35,0.899,0.101,0.017000000000000015,-0.059,2.255,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.1,0.941,Kevin Kiermaier,595281,Blue Jays,663765,0,5,L,R,3.51,0.918,0.082,-0.02299999999999991,-0.018000000000000002,1.805,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.143,0.9,Bo Bichette,666182,Blue Jays,663765,0,5,R,R,3.14,0.925,0.075,0.025000000000000022,-0.06799999999999999,1.642,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.211,0.833,Vladimir Guerrero,665489,Blue Jays,663765,0,6,R,R,4.01,0.906,0.094,0.07300000000000006,-0.11699999999999999,2.11,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.211,0.846,Danny Jansen,643376,Blue Jays,663765,0,6,R,R,4.6,0.892,0.108,0.04600000000000004,-0.103,2.406,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.217,0.833,Davis Schneider,676914,Blue Jays,663765,0,6,R,R,4.66,0.89,0.11,0.05700000000000005,-0.107,2.438,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.138,0.909,George Springer,543807,Blue Jays,663765,0,5,R,R,3.13,0.925,0.075,0.016000000000000014,-0.06300000000000001,1.634,0,0,0.0
2024-05-28,White Sox,Blue Jays,0.059,0.99,Nicky Lopez,670032,White Sox,592332,0,3,L,R,3.88,0.912,0.088,-0.07799999999999996,0.028999999999999998,1.97,0,0,0.0
2024-05-28,Mariners,Astros,0.182,0.867,Dominic Canzone,686527,Mariners,686613,0,3,L,R,5.55,0.866,0.134,-0.0010000000000000009,-0.04799999999999999,2.866,0,0,0.0
2024-05-28,Mariners,Astros,0.108,0.933,Josh Rojas,668942,Mariners,686613,0,4,L,R,4.05,0.907,0.093,-0.026000000000000023,-0.015,2.079,0,0,0.0
2024-05-28,Mariners,Astros,0.125,0.923,Jose Abreu,547989,Astros,622491,0,3,R,R,3.7,0.914,0.086,-0.009000000000000008,-0.03900000000000001,1.912,0,0,0.0
2024-05-28,Mariners,Astros,0.16,0.882,Jose Altuve,514888,Astros,622491,0,4,R,R,4.0,0.907,0.093,0.025000000000000022,-0.067,2.08,0,0,0.0
2024-05-28,Mariners,Astros,0.25,0.789,Yordan Alvarez,670541,Astros,622491,0,4,L,R,6.65,0.827,0.173,0.03799999999999992,-0.07700000000000001,3.45,0,0,0.0
2024-05-28,Mariners,Astros,0.143,0.9,Alex Bregman,608324,Astros,622491,1,4,R,R,3.54,0.917,0.083,0.017000000000000015,-0.059999999999999984,1.842,0,0,0.0
2024-05-28,Mariners,Astros,0.143,0.9,Yainer Diaz,673237,Astros,622491,0,3,R,R,4.46,0.897,0.103,-0.0030000000000000027,-0.039999999999999994,2.302,0,0,0.0
2024-05-28,Mariners,Astros,0.129,0.917,Jake Meyers,676694,Astros,622491,0,4,R,R,3.47,0.919,0.081,0.0020000000000000018,-0.048,1.8,0,0,0.0
2024-05-28,Mariners,Astros,0.118,0.923,Jeremy Pena,665161,Astros,622491,0,4,R,R,3.28,0.922,0.078,-0.0010000000000000009,-0.039999999999999994,1.699,0,0,0.0
2024-05-28,Mariners,Astros,0.227,0.818,Kyle Tucker,663656,Astros,622491,0,4,L,R,5.16,0.876,0.124,0.05800000000000005,-0.10300000000000001,2.694,0,0,0.0
2024-05-28,Mariners,Astros,0.129,0.917,J.P. Crawford,641487,Mariners,686613,0,4,L,R,3.91,0.91,0.09,-0.007000000000000006,-0.03900000000000001,2.019,0,0,0.0
2024-05-28,Mariners,Astros,0.133,0.917,Ty France,664034,Mariners,686613,0,3,R,R,3.95,0.909,0.091,-0.008000000000000007,-0.04200000000000001,2.042,0,0,0.0
2024-05-28,Mariners,Astros,0.16,0.882,Mitch Haniger,571745,Mariners,686613,0,3,R,R,5.34,0.873,0.127,-0.009000000000000008,-0.033,2.75,0,0,0.0
2024-05-28,Mariners,Astros,0.222,0.818,Cal Raleigh,663728,Mariners,686613,0,4,L,R,6.1,0.847,0.153,0.029000000000000026,-0.069,3.161,0,0,0.0
2024-05-28,Mariners,Astros,0.19,0.857,Julio Rodriguez,677594,Mariners,686613,0,4,R,R,5.04,0.881,0.119,0.02400000000000002,-0.07100000000000001,2.615,0,0,0.0
2024-05-28,Mariners,Astros,0.167,0.875,Luke Raley,670042,Mariners,686613,0,4,L,R,5.43,0.87,0.13,-0.0050000000000000044,-0.037000000000000005,2.798,0,0,0.0
2024-05-28,Braves,Nationals,0.182,0.867,Ozzie Albies,645277,Braves,663623,0,3,L,R,4.86,0.886,0.114,0.019000000000000017,-0.06799999999999999,2.521,0,0,0.0
2024-05-28,Braves,Nationals,0.114,0.933,Orlando Arcia,606115,Braves,663623,0,3,R,R,3.7,0.914,0.086,-0.019000000000000017,-0.02800000000000001,1.907,0,0,0.0
2024-05-28,Braves,Nationals,0.211,0.846,Adam Duvall,594807,Braves,663623,0,3,R,R,5.96,0.852,0.148,0.006000000000000005,-0.063,3.086,0,0,0.0
2024-05-28,Braves,Nationals,0.167,0.875,Michael Harris II,671739,Braves,663623,0,4,L,R,6.14,0.848,0.152,-0.027000000000000024,-0.015000000000000013,3.153,0,0,0.0
2024-05-28,Braves,Nationals,0.25,0.8,Matt Olson,621566,Braves,663623,0,3,L,R,7.34,0.8,0.2,0.0,-0.04999999999999999,3.795,0,0,0.0
2024-05-28,Braves,Nationals,0.235,0.8,Marcell Ozuna,542303,Braves,663623,1,4,R,R,6.42,0.836,0.164,0.03599999999999992,-0.07099999999999998,3.328,0,0,0.0
2024-05-28,Braves,Nationals,0.2,0.846,Austin Riley,663586,Braves,663623,0,4,R,R,5.95,0.853,0.147,0.007000000000000006,-0.05300000000000002,3.075,0,0,0.0
2024-05-28,Braves,Nationals,0.083,0.962,Ildemaro Vargas,545121,Nationals,608331,0,4,R,L,1.78,0.947,0.053,-0.015000000000000013,-0.030000000000000006,0.932,0,0,0.0
2024-05-28,Braves,Nationals,0.087,0.962,Nick Senzel,669222,Nationals,608331,0,3,R,L,3.41,0.921,0.079,-0.040999999999999925,-0.007999999999999993,1.749,0,0,0.0
2024-05-28,Braves,Nationals,0.182,0.867,Sean Murphy,669221,Braves,663623,0,3,R,R,5.49,0.868,0.132,0.0010000000000000009,-0.04999999999999999,2.836,0,0,0.0
2024-05-28,Braves,Nationals,0.095,0.952,CJ Abrams,682928,Nationals,608331,0,4,L,L,2.79,0.931,0.069,-0.020999999999999908,-0.025999999999999995,1.443,0,0,0.0
2024-05-28,Braves,Nationals,0.143,0.9,Jarred Kelenic,672284,Braves,663623,0,3,L,R,5.79,0.86,0.14,-0.040000000000000036,-0.002999999999999975,2.966,0,0,0.0
2024-05-28,Braves,Nationals,0.087,0.962,Jesse Winker,608385,Nationals,608331,0,3,L,L,2.77,0.932,0.068,-0.029999999999999916,-0.01899999999999999,1.428,0,0,0.0
2024-05-28,Braves,Nationals,0.095,0.952,Riley Adams,656180,Nationals,608331,0,3,R,L,4.02,0.908,0.092,-0.04399999999999993,-0.0030000000000000027,2.057,0,0,0.0
2024-05-28,Braves,Nationals,0.1,0.941,Joey Meneses,608841,Nationals,608331,0,3,R,L,3.66,0.915,0.085,-0.025999999999999912,-0.015,1.88,0,0,0.0
2024-05-28,Braves,Nationals,0.069,0.98,Keibert Ruiz,660688,Nationals,608331,0,3,R,L,2.82,0.931,0.069,-0.04899999999999993,0.0,1.444,0,0,0.0
2024-05-28,Braves,Nationals,0.111,0.933,Lane Thomas,657041,Nationals,608331,0,4,R,L,3.9,0.91,0.09,-0.02300000000000002,-0.021000000000000005,2.006,0,0,0.0
2024-05-28,Brewers,Cubs,0.2,0.846,William Contreras,661388,Brewers,676962,0,4,R,R,4.97,0.882,0.118,0.03600000000000003,-0.08200000000000002,2.585,0,0,0.0
2024-05-28,Brewers,Cubs,0.133,0.909,Dansby Swanson,621020,Cubs,642547,0,5,R,R,5.18,0.878,0.122,-0.031000000000000028,-0.01100000000000001,2.656,0,0,0.0
2024-05-28,Brewers,Cubs,0.091,0.952,Miguel Amaya,665804,Cubs,642547,0,4,R,R,4.86,0.888,0.112,-0.06399999999999995,0.021000000000000005,2.476,0,0,0.0
2024-05-28,Brewers,Cubs,0.143,0.9,Ian Happ,664023,Cubs,642547,0,5,L,R,4.95,0.884,0.116,-0.016000000000000014,-0.026999999999999982,2.546,0,0,0.0
2024-05-28,Brewers,Cubs,0.077,0.968,Nico Hoerner,663538,Cubs,642547,0,5,R,R,3.35,0.922,0.078,-0.04599999999999993,0.0010000000000000009,1.714,0,0,0.0
2024-05-28,Brewers,Cubs,0.182,0.867,Christopher Morel,666624,Cubs,642547,0,4,R,R,6.91,0.82,0.18,-0.04700000000000004,-0.0020000000000000018,3.546,0,0,0.0
2024-05-28,Brewers,Cubs,0.143,0.9,Seiya Suzuki,673548,Cubs,642547,0,5,R,R,5.34,0.874,0.126,-0.026000000000000023,-0.016999999999999987,2.742,0,0,0.0
2024-05-28,Brewers,Cubs,0.174,0.867,Cody Bellinger,641355,Cubs,642547,0,5,L,R,5.29,0.874,0.126,0.007000000000000006,-0.04799999999999999,2.732,0,0,0.0
2024-05-28,Brewers,Cubs,0.118,0.923,Michael Busch,683737,Cubs,642547,1,5,L,R,6.4,0.841,0.159,-0.08200000000000007,0.04100000000000001,3.259,0,1,747.46
2024-05-28,Brewers,Cubs,0.19,0.857,Willy Adames,642715,Brewers,676962,0,4,R,R,5.4,0.871,0.129,0.014000000000000012,-0.061,2.795,0,0,0.0
2024-05-28,Brewers,Cubs,0.118,0.923,Jackson Chourio,694192,Brewers,676962,0,2,R,R,4.53,0.896,0.104,-0.027000000000000024,-0.013999999999999999,2.324,0,0,0.0
2024-05-28,Brewers,Cubs,0.062,0.98,Sal Frelick,686217,Brewers,676962,0,4,L,R,4.07,0.908,0.092,-0.07199999999999995,0.03,2.066,0,0,0.0
2024-05-28,Brewers,Cubs,0.069,0.98,Brice Turang,668930,Brewers,676962,0,4,L,R,4.2,0.905,0.095,-0.07499999999999996,0.025999999999999995,2.134,0,0,0.0
2024-05-28,Brewers,Cubs,0.16,0.882,Christian Yelich,592885,Brewers,676962,0,4,L,R,5.22,0.877,0.123,-0.0050000000000000044,-0.037000000000000005,2.69,0,0,0.0
2024-05-28,Brewers,Cubs,0.174,0.875,Jake Bauers,641343,Brewers,676962,0,4,L,R,6.89,0.821,0.179,-0.05400000000000005,0.0050000000000000044,3.532,0,0,0.0
2024-05-28,Brewers,Cubs,0.074,0.968,Blake Perkins,663368,Brewers,676962,0,2,L,R,4.88,0.888,0.112,-0.07999999999999996,0.038000000000000006,2.477,0,0,0.0
2024-05-28,Brewers,Cubs,0.121,0.923,Joey Ortiz,687401,Brewers,676962,0,4,R,R,4.15,0.905,0.095,-0.018000000000000016,-0.025999999999999995,2.136,0,0,0.0
2024-05-28,Brewers,Cubs,0.111,0.933,Mike Tauchman,643565,Cubs,642547,0,5,L,R,5.18,0.879,0.121,-0.05400000000000005,0.009999999999999995,2.645,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.16,0.882,Corbin Carroll,682998,Diamondbacks,543135,0,4,L,R,5.08,0.88,0.12,-0.0020000000000000018,-0.04000000000000001,2.62,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.16,0.882,Ketel Marte,606466,Diamondbacks,543135,0,4,L,R,4.55,0.894,0.106,0.01200000000000001,-0.054000000000000006,2.355,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.083,0.962,Jake McCarthy,664983,Diamondbacks,543135,0,4,L,R,3.79,0.913,0.087,-0.04899999999999993,0.00399999999999999,1.936,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.133,0.909,Pavin Smith,656976,Diamondbacks,543135,0,2,L,R,5.47,0.87,0.13,-0.039000000000000035,-0.0030000000000000027,2.802,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.182,0.867,Christian Walker,572233,Diamondbacks,543135,0,4,R,R,5.09,0.88,0.12,0.013000000000000012,-0.062,2.636,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.227,0.818,Joc Pederson,592626,Diamondbacks,543135,0,4,L,R,6.14,0.846,0.154,0.028000000000000025,-0.07300000000000001,3.184,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.154,0.889,Eugenio Suarez,553993,Diamondbacks,543135,0,4,R,R,4.97,0.884,0.116,-0.0050000000000000044,-0.03799999999999999,2.562,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.278,0.778,Adolis Garcia,666969,Rangers,694297,0,4,R,R,5.74,0.857,0.143,0.07899999999999996,-0.13500000000000004,3.009,1,0,28.53
2024-05-28,Rangers,Diamondbacks,0.154,0.889,Jonah Heim,641680,Rangers,694297,0,3,L,R,4.93,0.885,0.115,-0.0040000000000000036,-0.03899999999999999,2.542,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.091,0.952,Gabriel Moreno,672515,Diamondbacks,543135,0,4,R,R,3.36,0.921,0.079,-0.030999999999999917,-0.011999999999999997,1.726,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.256,0.789,Corey Seager,608369,Rangers,694297,1,4,L,R,5.84,0.855,0.145,0.06599999999999995,-0.11100000000000002,3.048,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.167,0.882,Marcus Semien,543760,Rangers,694297,0,4,R,R,3.76,0.912,0.088,0.030000000000000027,-0.07900000000000001,1.963,0,0,0.0
2024-05-28,Rangers,Diamondbacks,0.121,0.923,Leody Taveras,665750,Rangers,694297,0,4,L,R,3.9,0.91,0.09,-0.013000000000000012,-0.031,2.01,0,0,0.0
2024-05-28,Rockies,Guardians,0.129,0.917,Gabriel Arias,672356,Guardians,663372,0,4,R,R,4.95,0.885,0.115,-0.03200000000000003,-0.013999999999999999,2.54,0,0,0.0
2024-05-28,Rockies,Guardians,0.118,0.923,Will Brennan,686823,Guardians,663372,0,5,L,R,3.94,0.909,0.091,-0.014000000000000012,-0.026999999999999996,2.029,0,0,0.0
2024-05-28,Rockies,Guardians,0.148,0.9,Charlie Blackmon,453568,Rockies,663474,0,5,L,R,4.65,0.892,0.108,-0.008000000000000007,-0.039999999999999994,2.399,0,0,0.0
2024-05-28,Rockies,Guardians,0.148,0.9,Sean Bouchard,656248,Rockies,663474,0,4,R,R,5.43,0.871,0.129,-0.029000000000000026,-0.01899999999999999,2.789,0,0,0.0
2024-05-28,Rockies,Guardians,0.182,0.867,Kris Bryant,592178,Rockies,663474,1,5,R,R,4.78,0.888,0.112,0.02100000000000002,-0.06999999999999999,2.481,0,0,0.0
2024-05-28,Rockies,Guardians,0.114,0.933,Tyler Freeman,671289,Guardians,663372,0,5,R,R,3.44,0.92,0.08,-0.013000000000000012,-0.034,1.777,0,0,0.0
2024-05-28,Rockies,Guardians,0.167,0.882,David Fry,681807,Guardians,663372,1,5,R,R,4.92,0.885,0.115,0.0030000000000000027,-0.052000000000000005,2.544,0,0,0.0
2024-05-28,Rockies,Guardians,0.118,0.923,Andres Gimenez,665926,Guardians,663372,0,5,L,R,4.51,0.896,0.104,-0.027000000000000024,-0.013999999999999999,2.314,0,0,0.0
2024-05-28,Rockies,Guardians,0.154,0.889,Elias Diaz,553869,Rockies,663474,0,5,R,R,4.35,0.899,0.101,0.010000000000000009,-0.05299999999999999,2.252,0,0,0.0
2024-05-28,Rockies,Guardians,0.148,0.9,Brenton Doyle,686668,Rockies,663474,0,4,R,R,4.81,0.888,0.112,-0.01200000000000001,-0.03599999999999999,2.479,0,0,0.0
2024-05-28,Rockies,Guardians,0.174,0.875,Bo Naylor,666310,Guardians,663372,0,5,L,R,5.35,0.872,0.128,-0.0030000000000000027,-0.045999999999999985,2.762,0,0,0.0
2024-05-28,Rockies,Guardians,0.182,0.867,Josh Naylor,647304,Guardians,663372,1,5,L,R,5.63,0.864,0.136,-0.0030000000000000027,-0.045999999999999985,2.906,0,0,0.0
2024-05-28,Rockies,Guardians,0.182,0.867,Ryan McMahon,641857,Rockies,663474,0,5,L,R,6.25,0.844,0.156,-0.02300000000000002,-0.025999999999999995,3.216,0,0,0.0
2024-05-28,Rockies,Guardians,0.154,0.889,Elehuris Montero,660707,Rockies,663474,1,4,R,R,4.09,0.905,0.095,0.016000000000000014,-0.059,2.122,0,0,0.0
2024-05-28,Rockies,Guardians,0.2,0.846,Jose Ramirez,608070,Guardians,663372,1,5,L,R,5.16,0.877,0.123,0.031000000000000028,-0.07700000000000001,2.68,0,0,0.0
2024-05-28,Rockies,Guardians,0.138,0.909,Brendan Rodgers,663898,Rockies,663474,0,4,R,R,4.21,0.903,0.097,-0.006000000000000005,-0.04100000000000001,2.174,0,0,0.0
2024-05-28,Rockies,Guardians,0.16,0.889,Ezequiel Tovar,678662,Rockies,663474,0,5,R,R,4.53,0.895,0.105,0.006000000000000005,-0.05500000000000001,2.345,0,0,0.0
2024-05-28,Rockies,Guardians,0.167,0.875,Kyle Manzardo,700932,Guardians,663372,0,5,L,R,5.14,0.879,0.121,0.0040000000000000036,-0.04600000000000001,2.653,0,0,0.0
2024-05-28,Angels,Yankees,0.095,0.952,Cole Tucker,657061,Angels,641482,0,3,R,L,4.76,0.891,0.109,-0.06099999999999994,0.013999999999999999,2.427,0,0,0.0
2024-05-28,Angels,Yankees,0.143,0.9,Alex Verdugo,657077,Yankees,656288,0,4,L,R,5.43,0.871,0.129,-0.029000000000000026,-0.013999999999999985,2.786,0,0,0.0
2024-05-28,Angels,Yankees,0.19,0.857,Jo Adell,666176,Angels,641482,0,3,R,L,6.32,0.841,0.159,-0.016000000000000014,-0.031,3.255,0,0,0.0
2024-05-28,Angels,Yankees,0.167,0.875,Zach Neto,687263,Angels,641482,0,3,R,L,5.35,0.873,0.127,-0.0020000000000000018,-0.04000000000000001,2.758,0,0,0.0
2024-05-28,Angels,Yankees,0.095,0.952,Kyren Paris,677347,Angels,641482,0,2,R,L,4.74,0.891,0.109,-0.06099999999999994,0.013999999999999999,2.418,0,0,0.0
2024-05-28,Angels,Yankees,0.167,0.875,Luis Rengifo,650859,Angels,641482,0,4,R,L,4.07,0.905,0.095,0.030000000000000027,-0.07200000000000001,2.118,0,0,0.0
2024-05-28,Angels,Yankees,0.2,0.846,Kevin Pillar,607680,Angels,641482,1,4,R,L,5.07,0.88,0.12,0.03400000000000003,-0.08000000000000002,2.635,0,0,0.0
2024-05-28,Angels,Yankees,0.154,0.889,Taylor Ward,621493,Angels,641482,0,4,R,L,5.66,0.864,0.136,-0.025000000000000022,-0.017999999999999988,2.907,0,0,0.0
2024-05-28,Angels,Yankees,0.308,0.733,Aaron Judge,592450,Yankees,656288,0,4,R,R,10.13,0.656,0.344,-0.07699999999999996,0.035999999999999976,5.219,0,1,-100.0
2024-05-28,Angels,Yankees,0.103,0.941,DJ LeMahieu,518934,Yankees,656288,0,4,R,R,4.39,0.899,0.101,-0.041999999999999926,-0.001999999999999988,2.246,0,0,0.0
2024-05-28,Angels,Yankees,0.19,0.857,Logan O'Hoppe,681351,Angels,641482,0,4,R,L,5.93,0.854,0.146,-0.0030000000000000027,-0.04400000000000001,3.06,0,0,0.0
2024-05-28,Angels,Yankees,0.167,0.875,Anthony Rizzo,519203,Yankees,656288,0,4,L,R,6.25,0.844,0.156,-0.031000000000000028,-0.01100000000000001,3.208,0,0,0.0
2024-05-28,Angels,Yankees,0.235,0.818,Giancarlo Stanton,519317,Yankees,656288,0,4,R,R,7.63,0.788,0.212,-0.029999999999999916,-0.022999999999999993,3.932,0,0,0.0
2024-05-28,Angels,Yankees,0.143,0.9,Gleyber Torres,650402,Yankees,656288,0,4,R,R,4.93,0.885,0.115,-0.015000000000000013,-0.027999999999999983,2.536,0,0,0.0
2024-05-28,Angels,Yankees,0.143,0.9,Anthony Volpe,683011,Yankees,656288,0,5,R,R,4.89,0.886,0.114,-0.014000000000000012,-0.028999999999999984,2.516,0,0,0.0
2024-05-28,Angels,Yankees,0.16,0.882,Austin Wells,669224,Yankees,656288,0,4,L,R,7.1,0.813,0.187,-0.06900000000000006,0.026999999999999996,3.63,0,0,0.0
2024-05-28,Angels,Yankees,0.286,0.778,Juan Soto,665742,Yankees,656288,1,5,L,R,7.28,0.801,0.199,0.02300000000000002,-0.08699999999999997,3.783,0,0,0.0
2024-05-28,Angels,Yankees,0.095,0.952,Nolan Schanuel,694384,Angels,641482,0,4,L,L,2.85,0.93,0.07,-0.02199999999999991,-0.024999999999999994,1.473,0,0,0.0
2024-05-28,Padres,Marlins,0.074,0.968,Tim Anderson,641313,Marlins,663362,0,3,R,R,3.13,0.926,0.074,-0.041999999999999926,0.0,1.602,0,0,0.0
2024-05-28,Padres,Marlins,0.167,0.875,Jake Burger,669394,Marlins,663362,0,4,R,R,7.34,0.803,0.197,-0.07199999999999995,0.03,3.754,0,0,0.0
2024-05-28,Padres,Marlins,0.118,0.923,Donovan Solano,456781,Padres,666200,0,4,R,L,4.97,0.885,0.115,-0.038000000000000034,-0.002999999999999989,2.544,0,0,0.0
2024-05-28,Padres,Marlins,0.138,0.909,Bryan De La Cruz,650559,Marlins,663362,0,4,R,R,5.67,0.864,0.136,-0.04500000000000004,-0.0020000000000000018,2.904,0,0,0.0
2024-05-28,Padres,Marlins,0.08,0.962,Nick Fortes,663743,Marlins,663362,0,3,R,R,4.5,0.897,0.103,-0.06499999999999995,0.022999999999999993,2.29,0,0,0.0
2024-05-28,Padres,Marlins,0.16,0.882,Jesus Sanchez,660821,Marlins,663362,0,4,L,R,7.27,0.806,0.194,-0.07599999999999996,0.034,3.715,0,0,0.0
2024-05-28,Padres,Marlins,0.057,0.99,Luis Arraez,650333,Padres,666200,0,4,L,L,3.37,0.922,0.078,-0.06799999999999995,0.020999999999999998,1.714,0,0,0.0
2024-05-28,Padres,Marlins,0.129,0.917,Nick Gordon,624503,Marlins,663362,0,4,L,R,5.56,0.868,0.132,-0.049000000000000044,0.0030000000000000027,2.844,0,0,0.0
2024-05-28,Padres,Marlins,0.174,0.867,Kyle Higashioka,543309,Padres,666200,0,3,R,L,6.64,0.83,0.17,-0.03700000000000003,-0.003999999999999976,3.407,0,0,0.0
2024-05-28,Padres,Marlins,0.077,0.968,Jose Azocar,640492,Padres,666200,0,3,R,L,4.5,0.897,0.103,-0.07099999999999995,0.025999999999999995,2.288,0,0,0.0
2024-05-28,Padres,Marlins,0.095,0.952,Jake Cronenworth,630105,Padres,666200,0,4,L,L,4.28,0.902,0.098,-0.04999999999999993,0.0030000000000000027,2.188,0,0,0.0
2024-05-28,Padres,Marlins,0.105,0.941,Ha-Seong Kim,673490,Padres,666200,0,4,R,L,4.86,0.888,0.112,-0.052999999999999936,0.007000000000000006,2.483,0,0,0.0
2024-05-28,Padres,Marlins,0.2,0.846,Manny Machado,592518,Padres,666200,0,4,R,L,6.24,0.843,0.157,-0.0030000000000000027,-0.04300000000000001,3.22,0,0,0.0
2024-05-28,Padres,Marlins,0.118,0.923,Jurickson Profar,595777,Padres,666200,1,4,L,L,4.26,0.902,0.098,-0.02100000000000002,-0.01999999999999999,2.189,0,0,0.0
