stat,pre_split,prior_year,two_years,league_average,correlation,pre_split_bbe,prior_bbe,two_years_bbe,data_points
swing%,0.0,0.368,0.166,0.467,0.08,0,100,10,1141
chase%,0.0,0.273,0.134,0.593,0.15,0,100,10,1141
xwobacon,0.062,0.255,0.06,0.623,0.11,10,100,10,1025
la,0.057,0.532,0.063,0.348,0.24,10,100,10,1025
ev,0.059,0.496,0.107,0.337,0.02,10,100,10,1025
max_ev,0.161,0.349,0.236,0.254,0.02,10,100,10,1025
gb/fb,0.065,0.217,0.054,0.664,0.31,10,100,10,1025
whiff,0.121,0.387,0.113,0.378,0.18,10,100,10,1025
hh,0.089,0.276,0.089,0.547,0.15,10,100,10,1025
ld,0.0,0.04,0.016,0.944,0.12,10,100,10,1025
barrel,0.055,0.286,0.096,0.562,0.41,10,100,10,1025
weak,0.052,0.259,0.078,0.611,0.15,10,100,10,1025
hr,0.038,0.169,0.06,0.733,0.47,10,100,10,1025
swing%,0.13,0.339,0.12,0.411,0.07,10,100,10,1025
chase%,0.064,0.279,0.122,0.534,0.13,10,100,10,1025
xwobacon,0.132,0.175,0.075,0.618,0.12,25,100,10,1254
la,0.107,0.494,0.096,0.303,0.24,25,100,10,1254
ev,0.126,0.481,0.066,0.326,0.02,25,100,10,1254
max_ev,0.339,0.244,0.178,0.239,0.02,25,100,10,1254
gb/fb,0.06,0.146,0.069,0.725,0.33,25,100,10,1254
whiff,0.238,0.309,0.102,0.351,0.18,25,100,10,1254
hh,0.167,0.217,0.116,0.5,0.15,25,100,10,1254
ld,0.026,0.03,0.008,0.935,0.13,25,100,10,1254
barrel,0.124,0.211,0.094,0.571,0.44,25,100,10,1254
weak,0.123,0.185,0.085,0.607,0.15,25,100,10,1254
hr,0.097,0.142,0.068,0.692,0.48,25,100,10,1254
swing%,0.251,0.26,0.109,0.38,0.07,25,100,10,1254
chase%,0.134,0.212,0.113,0.541,0.13,25,100,10,1254
xwobacon,0.2,0.161,0.079,0.56,0.11,50,100,10,1197
la,0.17,0.456,0.081,0.292,0.24,50,100,10,1197
ev,0.197,0.443,0.064,0.295,0.02,50,100,10,1197
max_ev,0.425,0.223,0.152,0.2,0.02,50,100,10,1197
gb/fb,0.087,0.186,0.07,0.657,0.31,50,100,10,1197
whiff,0.408,0.207,0.112,0.273,0.16,50,100,10,1197
hh,0.289,0.167,0.093,0.451,0.14,50,100,10,1197
ld,0.035,0.031,0.013,0.921,0.13,50,100,10,1197
barrel,0.186,0.205,0.088,0.521,0.4,50,100,10,1197
weak,0.187,0.196,0.068,0.548,0.14,50,100,10,1197
hr,0.161,0.124,0.068,0.647,0.47,50,100,10,1197
swing%,0.37,0.215,0.101,0.314,0.06,50,100,10,1197
chase%,0.237,0.216,0.097,0.45,0.12,50,100,10,1197
xwobacon,0.267,0.129,0.083,0.52,0.11,75,100,10,1110
la,0.227,0.443,0.061,0.269,0.25,75,100,10,1110
ev,0.257,0.394,0.055,0.295,0.02,75,100,10,1110
max_ev,0.498,0.189,0.136,0.177,0.02,75,100,10,1110
gb/fb,0.2,0.106,0.079,0.616,0.32,75,100,10,1110
whiff,0.502,0.188,0.09,0.22,0.15,75,100,10,1110
hh,0.374,0.131,0.097,0.397,0.13,75,100,10,1110
ld,0.046,0.02,0.024,0.91,0.13,75,100,10,1110
barrel,0.286,0.131,0.114,0.469,0.4,75,100,10,1110
weak,0.291,0.114,0.088,0.507,0.14,75,100,10,1110
hr,0.216,0.097,0.088,0.599,0.46,75,100,10,1110
swing%,0.449,0.186,0.084,0.282,0.06,75,100,10,1110
chase%,0.354,0.14,0.093,0.414,0.12,75,100,10,1110
xwobacon,0.312,0.142,0.088,0.458,0.11,100,100,10,1059
la,0.3,0.408,0.063,0.228,0.23,100,100,10,1059
ev,0.324,0.36,0.078,0.238,0.02,100,100,10,1059
max_ev,0.543,0.176,0.126,0.155,0.02,100,100,10,1059
gb/fb,0.28,0.104,0.073,0.543,0.31,100,100,10,1059
whiff,0.577,0.139,0.09,0.194,0.15,100,100,10,1059
hh,0.411,0.161,0.083,0.344,0.13,100,100,10,1059
ld,0.056,0.025,0.019,0.9,0.13,100,100,10,1059
barrel,0.339,0.163,0.085,0.413,0.38,100,100,10,1059
weak,0.345,0.129,0.085,0.442,0.14,100,100,10,1059
hr,0.277,0.096,0.093,0.533,0.46,100,100,10,1059
swing%,0.512,0.155,0.08,0.254,0.06,100,100,10,1059
chase%,0.443,0.127,0.077,0.354,0.12,100,100,10,1059
xwobacon,0.409,0.139,0.071,0.381,0.1,150,100,10,966
la,0.432,0.309,0.049,0.21,0.23,150,100,10,966
ev,0.401,0.331,0.055,0.213,0.02,150,100,10,966
max_ev,0.619,0.16,0.103,0.117,0.02,150,100,10,966
gb/fb,0.376,0.102,0.066,0.457,0.3,150,100,10,966
whiff,0.67,0.109,0.06,0.16,0.14,150,100,10,966
hh,0.514,0.146,0.05,0.291,0.12,150,100,10,966
ld,0.095,0.026,0.022,0.857,0.13,150,100,10,966
barrel,0.446,0.153,0.072,0.328,0.37,150,100,10,966
weak,0.417,0.105,0.084,0.394,0.13,150,100,10,966
hr,0.385,0.102,0.077,0.436,0.46,150,100,10,966
swing%,0.595,0.139,0.077,0.189,0.06,150,100,10,966
chase%,0.522,0.124,0.067,0.287,0.11,150,100,10,966
xwobacon,0.432,0.21,0.021,0.337,0.1,200,100,10,975
la,0.478,0.303,0.046,0.174,0.23,200,100,10,975
ev,0.423,0.325,0.076,0.177,0.02,200,100,10,975
max_ev,0.625,0.217,0.072,0.086,0.01,200,100,10,975
gb/fb,0.396,0.183,0.039,0.382,0.31,200,100,10,975
whiff,0.634,0.201,0.046,0.119,0.13,200,100,10,975
hh,0.52,0.245,0.017,0.219,0.12,200,100,10,975
ld,0.124,0.006,0.015,0.855,0.14,200,100,10,975
barrel,0.447,0.259,0.025,0.27,0.35,200,100,10,975
weak,0.436,0.219,0.039,0.306,0.13,200,100,10,975
hr,0.41,0.221,0.021,0.347,0.46,200,100,10,975
swing%,0.625,0.197,0.044,0.134,0.06,200,100,10,975
chase%,0.532,0.226,0.035,0.208,0.11,200,100,10,975
xwobacon,0.0,0.315,0.085,0.6,0.13,0,150,10,1144
la,0.0,0.649,0.094,0.257,0.27,0,150,10,1144
ev,0.0,0.617,0.117,0.266,0.02,0,150,10,1144
max_ev,0.0,0.566,0.284,0.15,0.02,0,150,10,1144
gb/fb,0.0,0.246,0.095,0.659,0.37,0,150,10,1144
whiff,0.0,0.525,0.1,0.375,0.2,0,150,10,1144
hh,0.0,0.38,0.084,0.536,0.17,0,150,10,1144
ld,0.0,0.071,0.006,0.924,0.16,0,150,10,1144
barrel,0.0,0.324,0.09,0.586,0.47,0,150,10,1144
weak,0.0,0.308,0.095,0.598,0.17,0,150,10,1144
hr,0.0,0.234,0.086,0.68,0.59,0,150,10,1144
swing%,0.0,0.474,0.134,0.392,0.07,0,150,10,1144
chase%,0.0,0.384,0.082,0.534,0.14,0,150,10,1144
xwobacon,0.057,0.222,0.071,0.649,0.11,10,150,10,953
la,0.051,0.618,0.062,0.268,0.23,10,150,10,953
ev,0.05,0.568,0.087,0.295,0.02,10,150,10,953
max_ev,0.192,0.34,0.21,0.259,0.02,10,150,10,953
gb/fb,0.073,0.203,0.079,0.645,0.31,10,150,10,953
whiff,0.114,0.392,0.141,0.354,0.17,10,150,10,953
hh,0.087,0.281,0.121,0.512,0.14,10,150,10,953
ld,0.0,0.036,0.013,0.951,0.12,10,150,10,953
barrel,0.053,0.271,0.097,0.579,0.41,10,150,10,953
weak,0.046,0.265,0.088,0.601,0.15,10,150,10,953
hr,0.033,0.172,0.051,0.744,0.47,10,150,10,953
swing%,0.116,0.369,0.134,0.381,0.07,10,150,10,953
chase%,0.065,0.263,0.113,0.559,0.13,10,150,10,953
xwobacon,0.123,0.246,0.077,0.555,0.11,25,150,10,1279
la,0.108,0.541,0.092,0.26,0.23,25,150,10,1279
ev,0.11,0.545,0.11,0.235,0.02,25,150,10,1279
max_ev,0.325,0.31,0.147,0.218,0.02,25,150,10,1279
gb/fb,0.059,0.264,0.057,0.62,0.31,25,150,10,1279
whiff,0.201,0.388,0.116,0.295,0.16,25,150,10,1279
hh,0.163,0.313,0.091,0.432,0.14,25,150,10,1279
ld,0.019,0.078,0.02,0.883,0.12,25,150,10,1279
barrel,0.111,0.303,0.092,0.494,0.4,25,150,10,1279
weak,0.117,0.294,0.082,0.507,0.14,25,150,10,1279
hr,0.098,0.187,0.069,0.646,0.47,25,150,10,1279
swing%,0.212,0.379,0.096,0.313,0.06,25,150,10,1279
chase%,0.113,0.354,0.082,0.452,0.12,25,150,10,1279
xwobacon,0.175,0.294,0.046,0.485,0.11,50,150,10,1269
la,0.161,0.517,0.077,0.246,0.23,50,150,10,1269
ev,0.181,0.491,0.086,0.241,0.02,50,150,10,1269
max_ev,0.427,0.3,0.098,0.174,0.02,50,150,10,1269
gb/fb,0.082,0.293,0.041,0.584,0.31,50,150,10,1269
whiff,0.304,0.369,0.096,0.232,0.15,50,150,10,1269
hh,0.242,0.329,0.068,0.361,0.13,50,150,10,1269
ld,0.027,0.042,0.015,0.916,0.13,50,150,10,1269
barrel,0.186,0.307,0.055,0.452,0.38,50,150,10,1269
weak,0.192,0.288,0.056,0.464,0.14,50,150,10,1269
hr,0.153,0.237,0.059,0.551,0.45,50,150,10,1269
swing%,0.324,0.343,0.066,0.267,0.06,50,150,10,1269
chase%,0.218,0.335,0.075,0.372,0.12,50,150,10,1269
xwobacon,0.26,0.229,0.052,0.459,0.11,75,150,10,1210
la,0.194,0.501,0.074,0.232,0.23,75,150,10,1210
ev,0.234,0.472,0.059,0.235,0.02,75,150,10,1210
max_ev,0.509,0.218,0.113,0.159,0.02,75,150,10,1210
gb/fb,0.179,0.236,0.037,0.548,0.3,75,150,10,1210
whiff,0.441,0.291,0.086,0.183,0.14,75,150,10,1210
hh,0.338,0.265,0.058,0.339,0.13,75,150,10,1210
ld,0.033,0.049,0.033,0.885,0.13,75,150,10,1210
barrel,0.289,0.244,0.065,0.402,0.38,75,150,10,1210
weak,0.244,0.272,0.051,0.433,0.14,75,150,10,1210
hr,0.224,0.185,0.047,0.544,0.46,75,150,10,1210
swing%,0.417,0.267,0.088,0.229,0.06,75,150,10,1210
chase%,0.303,0.263,0.076,0.359,0.11,75,150,10,1210
xwobacon,0.303,0.224,0.045,0.428,0.1,100,150,10,1166
la,0.281,0.473,0.047,0.199,0.23,100,150,10,1166
ev,0.296,0.421,0.055,0.228,0.02,100,150,10,1166
max_ev,0.549,0.232,0.087,0.132,0.02,100,150,10,1166
gb/fb,0.281,0.199,0.033,0.487,0.3,100,150,10,1166
whiff,0.509,0.269,0.051,0.17,0.14,100,150,10,1166
hh,0.414,0.229,0.057,0.3,0.13,100,150,10,1166
ld,0.046,0.046,0.013,0.894,0.13,100,150,10,1166
barrel,0.321,0.246,0.054,0.38,0.36,100,150,10,1166
weak,0.317,0.231,0.054,0.399,0.14,100,150,10,1166
hr,0.259,0.202,0.045,0.494,0.45,100,150,10,1166
swing%,0.462,0.283,0.041,0.213,0.06,100,150,10,1166
chase%,0.406,0.239,0.06,0.296,0.11,100,150,10,1166
xwobacon,0.398,0.199,0.03,0.373,0.1,150,150,10,989
la,0.391,0.383,0.042,0.184,0.22,150,150,10,989
ev,0.363,0.389,0.064,0.184,0.02,150,150,10,989
max_ev,0.604,0.197,0.09,0.109,0.02,150,150,10,989
gb/fb,0.356,0.151,0.02,0.473,0.29,150,150,10,989
whiff,0.6,0.202,0.065,0.133,0.13,150,150,10,989
hh,0.493,0.196,0.038,0.273,0.12,150,150,10,989
ld,0.09,0.056,0.018,0.837,0.13,150,150,10,989
barrel,0.432,0.198,0.046,0.323,0.37,150,150,10,989
weak,0.425,0.156,0.058,0.361,0.13,150,150,10,989
hr,0.355,0.184,0.032,0.429,0.47,150,150,10,989
swing%,0.542,0.23,0.072,0.156,0.06,150,150,10,989
chase%,0.501,0.174,0.054,0.27,0.11,150,150,10,989
xwobacon,0.428,0.142,0.042,0.388,0.1,200,150,10,802
la,0.431,0.365,0.039,0.165,0.22,200,150,10,802
ev,0.401,0.343,0.045,0.211,0.02,200,150,10,802
max_ev,0.628,0.147,0.122,0.103,0.01,200,150,10,802
gb/fb,0.47,0.107,0.033,0.389,0.28,200,150,10,802
whiff,0.654,0.185,0.029,0.132,0.13,200,150,10,802
hh,0.581,0.114,0.042,0.264,0.12,200,150,10,802
ld,0.103,0.036,0.005,0.856,0.14,200,150,10,802
barrel,0.475,0.155,0.06,0.31,0.36,200,150,10,802
weak,0.474,0.149,0.039,0.338,0.13,200,150,10,802
hr,0.428,0.125,0.044,0.403,0.46,200,150,10,802
swing%,0.622,0.17,0.059,0.149,0.05,200,150,10,802
chase%,0.561,0.141,0.061,0.236,0.11,200,150,10,802
xwobacon,0.0,0.324,0.08,0.596,0.13,0,200,10,1069
la,0.0,0.682,0.074,0.245,0.27,0,200,10,1069
ev,0.0,0.683,0.056,0.262,0.02,0,200,10,1069
max_ev,0.0,0.535,0.309,0.156,0.02,0,200,10,1069
gb/fb,0.0,0.344,0.058,0.598,0.36,0,200,10,1069
whiff,0.0,0.526,0.113,0.361,0.19,0,200,10,1069
hh,0.0,0.377,0.099,0.524,0.17,0,200,10,1069
ld,0.0,0.072,0.009,0.92,0.16,0,200,10,1069
barrel,0.0,0.34,0.098,0.562,0.47,0,200,10,1069
weak,0.0,0.375,0.075,0.55,0.17,0,200,10,1069
hr,0.0,0.228,0.066,0.706,0.6,0,200,10,1069
swing%,0.0,0.473,0.123,0.403,0.08,0,200,10,1069
chase%,0.0,0.37,0.096,0.534,0.14,0,200,10,1069
xwobacon,0.061,0.225,0.079,0.635,0.11,10,200,10,904
la,0.041,0.61,0.089,0.261,0.23,10,200,10,904
ev,0.043,0.605,0.058,0.294,0.02,10,200,10,904
max_ev,0.19,0.32,0.228,0.262,0.02,10,200,10,904
gb/fb,0.06,0.216,0.091,0.632,0.31,10,200,10,904
whiff,0.102,0.418,0.117,0.362,0.17,10,200,10,904
hh,0.087,0.261,0.103,0.549,0.15,10,200,10,904
ld,0.0,0.033,0.016,0.951,0.12,10,200,10,904
barrel,0.065,0.264,0.105,0.566,0.4,10,200,10,904
weak,0.035,0.249,0.11,0.606,0.15,10,200,10,904
hr,0.039,0.212,0.066,0.684,0.46,10,200,10,904
swing%,0.114,0.342,0.155,0.389,0.07,10,200,10,904
chase%,0.067,0.277,0.134,0.522,0.13,10,200,10,904
xwobacon,0.113,0.296,0.061,0.53,0.11,25,200,10,1201
la,0.095,0.592,0.077,0.236,0.22,25,200,10,1201
ev,0.105,0.6,0.055,0.241,0.02,25,200,10,1201
max_ev,0.315,0.306,0.165,0.213,0.02,25,200,10,1201
gb/fb,0.051,0.27,0.073,0.606,0.31,25,200,10,1201
whiff,0.192,0.416,0.09,0.302,0.16,25,200,10,1201
hh,0.158,0.328,0.084,0.43,0.14,25,200,10,1201
ld,0.016,0.074,0.014,0.895,0.13,25,200,10,1201
barrel,0.097,0.362,0.069,0.471,0.39,25,200,10,1201
weak,0.111,0.307,0.067,0.516,0.15,25,200,10,1201
hr,0.095,0.225,0.059,0.622,0.46,25,200,10,1201
swing%,0.206,0.374,0.085,0.335,0.06,25,200,10,1201
chase%,0.121,0.33,0.098,0.452,0.12,25,200,10,1201
xwobacon,0.174,0.279,0.057,0.49,0.11,50,200,10,1191
la,0.155,0.533,0.084,0.228,0.22,50,200,10,1191
ev,0.16,0.57,0.053,0.218,0.02,50,200,10,1191
max_ev,0.416,0.286,0.118,0.18,0.02,50,200,10,1191
gb/fb,0.089,0.278,0.057,0.576,0.31,50,200,10,1191
whiff,0.303,0.415,0.06,0.222,0.15,50,200,10,1191
hh,0.249,0.335,0.058,0.358,0.13,50,200,10,1191
ld,0.028,0.052,0.017,0.902,0.13,50,200,10,1191
barrel,0.175,0.337,0.062,0.426,0.37,50,200,10,1191
weak,0.182,0.286,0.072,0.459,0.14,50,200,10,1191
hr,0.152,0.244,0.061,0.544,0.45,50,200,10,1191
swing%,0.336,0.36,0.075,0.229,0.06,50,200,10,1191
chase%,0.212,0.35,0.074,0.364,0.12,50,200,10,1191
xwobacon,0.244,0.23,0.062,0.464,0.11,75,200,10,1137
la,0.18,0.546,0.058,0.217,0.23,75,200,10,1137
ev,0.206,0.559,0.043,0.192,0.02,75,200,10,1137
max_ev,0.498,0.241,0.11,0.152,0.02,75,200,10,1137
gb/fb,0.18,0.243,0.053,0.524,0.29,75,200,10,1137
whiff,0.449,0.306,0.059,0.186,0.14,75,200,10,1137
hh,0.346,0.245,0.06,0.349,0.13,75,200,10,1137
ld,0.033,0.043,0.013,0.911,0.13,75,200,10,1137
barrel,0.257,0.276,0.07,0.397,0.37,75,200,10,1137
weak,0.239,0.258,0.06,0.442,0.14,75,200,10,1137
hr,0.213,0.169,0.067,0.552,0.46,75,200,10,1137
swing%,0.381,0.361,0.05,0.208,0.06,75,200,10,1137
chase%,0.342,0.225,0.064,0.369,0.12,75,200,10,1137
xwobacon,0.306,0.189,0.07,0.435,0.11,100,200,10,1050
la,0.25,0.5,0.061,0.19,0.22,100,200,10,1050
ev,0.269,0.474,0.056,0.201,0.02,100,200,10,1050
max_ev,0.536,0.224,0.101,0.138,0.02,100,200,10,1050
gb/fb,0.295,0.19,0.057,0.458,0.29,100,200,10,1050
whiff,0.498,0.263,0.064,0.175,0.14,100,200,10,1050
hh,0.409,0.215,0.07,0.306,0.13,100,200,10,1050
ld,0.046,0.047,0.015,0.893,0.13,100,200,10,1050
barrel,0.32,0.209,0.075,0.396,0.37,100,200,10,1050
weak,0.316,0.212,0.075,0.397,0.14,100,200,10,1050
hr,0.266,0.143,0.064,0.527,0.46,100,200,10,1050
swing%,0.485,0.271,0.064,0.179,0.06,100,200,10,1050
chase%,0.401,0.239,0.073,0.287,0.11,100,200,10,1050
xwobacon,0.376,0.212,0.039,0.372,0.11,150,200,10,923
la,0.346,0.452,0.042,0.16,0.21,150,200,10,923
ev,0.316,0.464,0.041,0.179,0.02,150,200,10,923
max_ev,0.583,0.211,0.097,0.109,0.02,150,200,10,923
gb/fb,0.325,0.185,0.034,0.456,0.28,150,200,10,923
whiff,0.579,0.244,0.038,0.139,0.13,150,200,10,923
hh,0.485,0.188,0.048,0.279,0.12,150,200,10,923
ld,0.099,0.044,0.013,0.844,0.13,150,200,10,923
barrel,0.412,0.213,0.033,0.342,0.37,150,200,10,923
weak,0.388,0.227,0.037,0.348,0.13,150,200,10,923
hr,0.33,0.196,0.036,0.439,0.47,150,200,10,923
swing%,0.536,0.288,0.032,0.144,0.06,150,200,10,923
chase%,0.455,0.273,0.04,0.232,0.11,150,200,10,923
xwobacon,0.436,0.154,0.044,0.367,0.11,200,200,10,746
la,0.419,0.415,0.021,0.145,0.22,200,200,10,746
ev,0.392,0.381,0.032,0.195,0.02,200,200,10,746
max_ev,0.617,0.155,0.123,0.105,0.01,200,200,10,746
gb/fb,0.437,0.123,0.046,0.393,0.29,200,200,10,746
whiff,0.659,0.177,0.04,0.124,0.13,200,200,10,746
hh,0.56,0.124,0.054,0.262,0.12,200,200,10,746
ld,0.112,0.026,0.017,0.845,0.14,200,200,10,746
barrel,0.448,0.184,0.06,0.308,0.36,200,200,10,746
weak,0.47,0.132,0.041,0.358,0.14,200,200,10,746
hr,0.434,0.101,0.055,0.41,0.47,200,200,10,746
swing%,0.671,0.149,0.037,0.143,0.06,200,200,10,746
chase%,0.568,0.149,0.05,0.232,0.11,200,200,10,746
xwobacon,0.0,0.112,0.143,0.745,0.14,0,10,25,1154
la,0.0,0.203,0.219,0.577,0.34,0,10,25,1154
ev,0.0,0.198,0.252,0.55,0.02,0,10,25,1154
max_ev,0.0,0.361,0.398,0.241,0.02,0,10,25,1154
gb/fb,0.0,0.073,0.055,0.872,0.42,0,10,25,1154
whiff,0.0,0.208,0.24,0.552,0.23,0,10,25,1154
hh,0.0,0.155,0.178,0.667,0.18,0,10,25,1154
ld,0.0,0.016,0.015,0.969,0.16,0,10,25,1154
barrel,0.0,0.124,0.16,0.715,0.5,0,10,25,1154
weak,0.0,0.138,0.115,0.747,0.18,0,10,25,1154
hr,0.0,0.068,0.116,0.816,0.59,0,10,25,1154
swing%,0.0,0.202,0.228,0.571,0.08,0,10,25,1154
chase%,0.0,0.128,0.185,0.688,0.15,0,10,25,1154
xwobacon,0.082,0.083,0.146,0.689,0.12,10,10,25,1075
la,0.078,0.195,0.19,0.537,0.28,10,10,25,1075
ev,0.087,0.143,0.25,0.52,0.02,10,10,25,1075
max_ev,0.202,0.223,0.265,0.31,0.02,10,10,25,1075
gb/fb,0.073,0.078,0.064,0.785,0.33,10,10,25,1075
whiff,0.136,0.17,0.226,0.469,0.19,10,10,25,1075
hh,0.115,0.12,0.179,0.586,0.16,10,10,25,1075
ld,0.0,0.013,0.021,0.966,0.13,10,10,25,1075
barrel,0.072,0.104,0.167,0.656,0.45,10,10,25,1075
weak,0.064,0.102,0.158,0.676,0.15,10,10,25,1075
hr,0.048,0.054,0.119,0.779,0.49,10,10,25,1075
swing%,0.171,0.159,0.189,0.481,0.07,10,10,25,1075
chase%,0.07,0.131,0.185,0.614,0.14,10,10,25,1075
xwobacon,0.14,0.091,0.105,0.663,0.12,25,10,25,1252
la,0.161,0.133,0.199,0.507,0.28,25,10,25,1252
ev,0.175,0.132,0.228,0.464,0.02,25,10,25,1252
max_ev,0.351,0.168,0.211,0.27,0.02,25,10,25,1252
gb/fb,0.058,0.065,0.067,0.81,0.33,25,10,25,1252
whiff,0.269,0.141,0.173,0.418,0.19,25,10,25,1252
hh,0.198,0.13,0.153,0.519,0.16,25,10,25,1252
ld,0.017,0.006,0.04,0.937,0.13,25,10,25,1252
barrel,0.139,0.109,0.133,0.619,0.44,25,10,25,1252
weak,0.13,0.101,0.118,0.651,0.15,25,10,25,1252
hr,0.106,0.068,0.089,0.738,0.49,25,10,25,1252
swing%,0.285,0.142,0.157,0.416,0.07,25,10,25,1252
chase%,0.158,0.126,0.146,0.57,0.13,25,10,25,1252
xwobacon,0.22,0.075,0.107,0.598,0.12,50,10,25,1277
la,0.258,0.129,0.179,0.434,0.27,50,10,25,1277
ev,0.273,0.126,0.175,0.426,0.02,50,10,25,1277
max_ev,0.45,0.149,0.175,0.226,0.02,50,10,25,1277
gb/fb,0.14,0.066,0.054,0.74,0.33,50,10,25,1277
whiff,0.444,0.115,0.154,0.287,0.17,50,10,25,1277
hh,0.323,0.095,0.127,0.456,0.14,50,10,25,1277
ld,0.029,0.018,0.026,0.928,0.13,50,10,25,1277
barrel,0.214,0.105,0.131,0.549,0.42,50,10,25,1277
weak,0.22,0.073,0.12,0.587,0.15,50,10,25,1277
hr,0.168,0.067,0.092,0.673,0.48,50,10,25,1277
swing%,0.406,0.091,0.156,0.346,0.06,50,10,25,1277
chase%,0.28,0.098,0.16,0.461,0.13,50,10,25,1277
xwobacon,0.29,0.069,0.116,0.525,0.11,75,10,25,1261
la,0.332,0.1,0.156,0.413,0.27,75,10,25,1261
ev,0.349,0.127,0.165,0.359,0.02,75,10,25,1261
max_ev,0.536,0.14,0.132,0.192,0.02,75,10,25,1261
gb/fb,0.201,0.051,0.07,0.678,0.31,75,10,25,1261
whiff,0.542,0.09,0.118,0.249,0.15,75,10,25,1261
hh,0.394,0.085,0.134,0.387,0.14,75,10,25,1261
ld,0.039,0.01,0.017,0.934,0.13,75,10,25,1261
barrel,0.304,0.078,0.149,0.469,0.4,75,10,25,1261
weak,0.286,0.069,0.112,0.533,0.15,75,10,25,1261
hr,0.244,0.054,0.099,0.603,0.47,75,10,25,1261
swing%,0.478,0.108,0.123,0.291,0.06,75,10,25,1261
chase%,0.356,0.084,0.124,0.436,0.12,75,10,25,1261
xwobacon,0.355,0.064,0.08,0.501,0.11,100,10,25,1212
la,0.423,0.08,0.17,0.327,0.26,100,10,25,1212
ev,0.397,0.122,0.149,0.331,0.02,100,10,25,1212
max_ev,0.565,0.121,0.147,0.167,0.02,100,10,25,1212
gb/fb,0.324,0.046,0.046,0.584,0.32,100,10,25,1212
whiff,0.596,0.09,0.1,0.214,0.15,100,10,25,1212
hh,0.459,0.084,0.109,0.347,0.13,100,10,25,1212
ld,0.054,0.013,0.016,0.918,0.14,100,10,25,1212
barrel,0.37,0.062,0.121,0.447,0.39,100,10,25,1212
weak,0.372,0.068,0.102,0.458,0.14,100,10,25,1212
hr,0.295,0.049,0.085,0.572,0.47,100,10,25,1212
swing%,0.551,0.078,0.112,0.258,0.06,100,10,25,1212
chase%,0.45,0.073,0.11,0.367,0.12,100,10,25,1212
xwobacon,0.433,0.072,0.081,0.413,0.11,150,10,25,984
la,0.536,0.08,0.103,0.281,0.24,150,10,25,984
ev,0.479,0.119,0.117,0.285,0.02,150,10,25,984
max_ev,0.62,0.122,0.12,0.137,0.02,150,10,25,984
gb/fb,0.396,0.042,0.046,0.517,0.31,150,10,25,984
whiff,0.68,0.083,0.075,0.163,0.14,150,10,25,984
hh,0.523,0.076,0.092,0.309,0.13,150,10,25,984
ld,0.087,0.006,0.0,0.906,0.14,150,10,25,984
barrel,0.463,0.092,0.082,0.363,0.38,150,10,25,984
weak,0.448,0.054,0.063,0.435,0.14,150,10,25,984
hr,0.409,0.052,0.079,0.46,0.47,150,10,25,984
swing%,0.625,0.066,0.079,0.23,0.06,150,10,25,984
chase%,0.552,0.065,0.076,0.306,0.12,150,10,25,984
xwobacon,0.477,0.046,0.109,0.368,0.11,200,10,25,991
la,0.582,0.063,0.122,0.233,0.24,200,10,25,991
ev,0.543,0.096,0.111,0.25,0.02,200,10,25,991
max_ev,0.658,0.1,0.13,0.112,0.01,200,10,25,991
gb/fb,0.447,0.035,0.043,0.475,0.31,200,10,25,991
whiff,0.737,0.047,0.084,0.132,0.14,200,10,25,991
hh,0.587,0.057,0.094,0.261,0.13,200,10,25,991
ld,0.121,0.015,0.01,0.854,0.14,200,10,25,991
barrel,0.523,0.051,0.109,0.318,0.37,200,10,25,991
weak,0.498,0.051,0.097,0.354,0.14,200,10,25,991
hr,0.461,0.024,0.093,0.422,0.47,200,10,25,991
swing%,0.71,0.075,0.064,0.152,0.06,200,10,25,991
chase%,0.611,0.057,0.09,0.242,0.11,200,10,25,991
xwobacon,0.0,0.183,0.174,0.642,0.13,0,25,25,1153
la,0.0,0.297,0.235,0.468,0.32,0,25,25,1153
ev,0.0,0.235,0.268,0.497,0.02,0,25,25,1153
max_ev,0.0,0.466,0.347,0.187,0.02,0,25,25,1153
gb/fb,0.0,0.096,0.111,0.792,0.44,0,25,25,1153
whiff,0.0,0.288,0.264,0.448,0.21,0,25,25,1153
hh,0.0,0.223,0.22,0.557,0.18,0,25,25,1153
ld,0.0,0.021,0.024,0.955,0.16,0,25,25,1153
barrel,0.0,0.198,0.205,0.597,0.47,0,25,25,1153
weak,0.0,0.2,0.17,0.63,0.17,0,25,25,1153
hr,0.0,0.136,0.13,0.734,0.57,0,25,25,1153
swing%,0.0,0.299,0.249,0.452,0.08,0,25,25,1153
chase%,0.0,0.229,0.2,0.571,0.14,0,25,25,1153
xwobacon,0.069,0.176,0.141,0.614,0.12,10,25,25,1073
la,0.074,0.268,0.209,0.45,0.26,10,25,25,1073
ev,0.079,0.273,0.215,0.433,0.02,10,25,25,1073
max_ev,0.169,0.305,0.26,0.265,0.02,10,25,25,1073
gb/fb,0.079,0.084,0.054,0.783,0.32,10,25,25,1073
whiff,0.114,0.273,0.231,0.382,0.18,10,25,25,1073
hh,0.098,0.222,0.185,0.495,0.15,10,25,25,1073
ld,0.0,0.05,0.015,0.934,0.12,10,25,25,1073
barrel,0.064,0.194,0.185,0.557,0.43,10,25,25,1073
weak,0.055,0.183,0.155,0.607,0.15,10,25,25,1073
