diff_threshold,pred_hr_threshold,train_picks,train_win_rate,train_profit,train_roi,num_picks,win_rate,total_profit,roi,sum_profit,sum_picks,weight,both_roi,decision
0.02,0.16,654,19.57,-423.1,-6.47,970,17.42,-1751.66,-18.06,-2174.76,1624,65,-13.39137931,
0.045,0.15,259,23.94,37.5,1.45,378,18.78,-893.14,-23.63,-855.64,637,25,-13.43233909,
0.02,0.15,761,18.79,-755.69,-9.93,1129,17.63,-1792.44,-15.88,-2548.13,1890,40,-13.48216931,
0.02,0.15,758,18.73,-762.73,-10.06,1110,17.57,-1759.13,-15.85,-2521.86,1868,45,-13.5003212,
0.015,0.08,3100,12.32,-3940.41,-12.71,4719,11.93,-6659.99,-14.11,-10600.4,7819,65,-13.55723238,
0.035,0.15,391,20.46,-67.37,-1.72,589,16.47,-1267.45,-21.52,-1334.82,980,90,-13.62061224,
0.03,0.06,1390,13.02,-1887.89,-13.58,2073,12.74,-2829.39,-13.65,-4717.28,3463,50,-13.62194629,
0.035,0.15,393,20.87,-32.43,-0.83,604,16.72,-1326.39,-21.96,-1358.82,997,60,-13.62908726,
0.025,0.06,1713,12.84,-2385.81,-13.93,2577,12.69,-3465.71,-13.45,-5851.52,4290,40,-13.63990676,
0.02,0.16,634,19.24,-416.88,-6.58,950,17.16,-1746.26,-18.38,-2163.14,1584,90,-13.65618687,
0.02,0.16,658,19.45,-463.1,-7.04,976,17.42,-1768.37,-18.12,-2231.47,1634,60,-13.65648715,
0.02,0.16,660,19.55,-473.56,-7.18,979,17.57,-1770.19,-18.08,-2243.75,1639,55,-13.68974985,
0.015,0.08,3154,12.21,-4182.94,-13.26,4770,11.89,-6675.98,-14,-10858.92,7924,70,-13.70383645,
0.035,0.15,390,21.03,-2.43,-0.06,608,16.61,-1366.39,-22.47,-1368.82,998,65,-13.71563126,
0.02,0.16,628,19.43,-356.88,-5.68,942,16.88,-1798.82,-19.1,-2155.7,1570,95,-13.73057325,
0.025,0.06,1789,12.86,-2080,-11.63,2690,12.23,-4095.19,-15.22,-6175.19,4479,45,-13.7869837,
0.02,0.16,642,19.16,-495.77,-7.72,959,17.41,-1711.7,-17.85,-2207.47,1601,75,-13.78806996,
0.045,0.16,242,23.97,-52.26,-2.16,353,19.55,-772.18,-21.87,-824.44,595,25,-13.85613445,
0.05,0.15,212,21.7,-10.4,-0.49,322,18.01,-730.81,-22.7,-741.21,534,60,-13.88033708,
0.05,0.15,212,21.7,-10.4,-0.49,322,18.01,-730.81,-22.7,-741.21,534,55,-13.88033708,
0.02,0.16,649,19.26,-488.72,-7.53,967,17.37,-1754.66,-18.15,-2243.38,1616,70,-13.88230198,
0.03,0.15,469,20.26,-60.39,-1.29,725,16.28,-1597.51,-22.03,-1657.9,1194,90,-13.88525963,
0.05,0.15,203,21.67,31.6,1.56,322,17.39,-763.58,-23.71,-731.98,525,80,-13.94247619,
0.05,0.16,196,22.45,-106.63,-5.44,304,19.74,-591.72,-19.46,-698.35,500,40,-13.967,
0.02,0.16,638,19.28,-455.77,-7.14,955,17.17,-1773.14,-18.57,-2228.91,1593,80,-13.99190207,
0.02,0.16,638,19.12,-456.88,-7.16,958,17.12,-1776.26,-18.54,-2233.14,1596,85,-13.99210526,
0.05,0.15,206,21.36,1.6,0.08,327,17.74,-747.55,-22.86,-745.95,533,70,-13.99530957,
0.05,0.15,204,21.57,21.6,1.06,326,17.48,-765.56,-23.48,-743.96,530,75,-14.03698113,
0.02,0.15,752,18.48,-823.16,-10.95,1111,17.46,-1798.12,-16.18,-2621.28,1863,50,-14.07020934,
0.025,0.06,1608,13.12,-2210.72,-13.75,2424,12.83,-3529.73,-14.56,-5740.45,4032,35,-14.23722718,
0.02,0.06,1641,13.71,-2443.64,-14.89,2470,13.81,-3440.41,-13.93,-5884.05,4111,20,-14.31294089,
0.015,0.08,3203,12.11,-4388.93,-13.7,4845,11.74,-7145.07,-14.75,-11534,8048,75,-14.33151093,
0.03,0.06,1464,12.57,-2290.52,-15.65,2204,12.34,-2972.53,-13.49,-5263.05,3668,60,-14.34855507,
0.015,0.08,3228,12.05,-4437.81,-13.75,4869,11.69,-7209.66,-14.81,-11647.47,8097,80,-14.38492034,
0.02,0.06,1921,13.12,-2684.24,-13.97,2868,12.97,-4230.33,-14.75,-6914.57,4789,25,-14.43844226,
0.015,0.08,3288,11.92,-4712.04,-14.33,4963,11.67,-7203.2,-14.51,-11915.24,8251,90,-14.44096473,
0.03,0.06,1423,12.86,-1963.86,-13.8,2129,12.35,-3178.31,-14.93,-5142.17,3552,55,-14.47682995,
0.015,0.06,1900,13.26,-3186.25,-16.77,2825,14.05,-3675.17,-13.01,-6861.42,4725,15,-14.52152381,
0.015,0.08,3290,11.88,-4766.05,-14.49,4967,11.64,-7261.28,-14.62,-12027.33,8257,95,-14.5662226,
0.015,0.06,2413,12.76,-3419.54,-14.17,3600,12.78,-5419.96,-15.06,-8839.5,6013,20,-14.70064859,
0.05,0.15,201,21.39,7.55,0.38,319,17.24,-773.58,-24.25,-766.03,520,85,-14.73134615,
0.015,0.08,3248,11.98,-4637.81,-14.28,4901,11.63,-7378.65,-15.06,-12016.46,8149,85,-14.74593202,
0.03,0.06,1526,12.25,-2417.11,-15.84,2293,12.12,-3229.96,-14.09,-5647.07,3819,70,-14.78677664,
0.03,0.06,1571,12.16,-2367.18,-15.07,2367,11.83,-3578.55,-15.12,-5945.73,3938,80,-15.09834942,
0.05,0.15,203,21.18,-12.45,-0.61,320,17.19,-783.58,-24.49,-796.03,523,90,-15.22045889,
0.03,0.06,1546,12.16,-2417.06,-15.63,2321,11.93,-3484.72,-15.01,-5901.78,3867,75,-15.26190846,
0.03,0.06,1493,12.32,-2511.2,-16.82,2243,12.17,-3201.22,-14.27,-5712.42,3736,65,-15.29020343,
0.015,0.06,3173,11.98,-3843.77,-12.11,4783,11.42,-8391.16,-17.54,-12234.93,7956,35,-15.37824284,
0.025,0.06,1848,12.55,-2433.52,-13.17,2795,11.88,-4709.67,-16.85,-7143.19,4643,50,-15.38485893,
0.02,0.15,750,18.13,-862.73,-11.5,1105,16.83,-1995.11,-18.06,-2857.84,1855,65,-15.40614555,
0.025,0.06,2136,11.7,-2963.74,-13.88,3215,11.14,-5304.49,-16.5,-8268.23,5351,95,-15.45174734,
0.03,0.06,1625,12.06,-2376.33,-14.62,2446,11.57,-3928.48,-16.06,-6304.81,4071,95,-15.48712847,
0.015,0.06,3351,11.85,-3748.24,-11.19,5017,11.1,-9227.83,-18.39,-12976.07,8368,40,-15.50677581,
0.02,0.15,755,18.15,-903.19,-11.96,1112,17,-1993.64,-17.93,-2896.83,1867,55,-15.51596144,
0.025,0.06,2128,11.7,-3034.93,-14.26,3208,11.19,-5268.62,-16.42,-8303.55,5336,90,-15.56137556,
0.03,0.06,1593,11.93,-2633.26,-16.53,2391,11.79,-3568.78,-14.93,-6202.04,3984,85,-15.56736948,
0.02,0.15,754,18.04,-902.73,-11.97,1110,16.85,-2001.82,-18.03,-2904.55,1864,60,-15.58234979,
0.015,0.06,2991,12.17,-3731.03,-12.47,4504,11.57,-7950.19,-17.65,-11681.22,7495,30,-15.58535023,
0.015,0.06,2764,12.45,-3743.39,-13.54,4167,11.9,-7063.35,-16.95,-10806.74,6931,25,-15.5918915,
0.025,0.06,2100,11.86,-2754.93,-13.12,3174,11.15,-5487.54,-17.29,-8242.47,5274,85,-15.62849829,
0.02,0.15,738,17.75,-935.4,-12.67,1099,16.83,-1939.36,-17.65,-2874.76,1837,75,-15.64921067,
0.05,0.15,202,20.79,-45,-2.23,319,17.24,-773.58,-24.25,-818.58,521,95,-15.71170825,
0.02,0.15,745,17.85,-928.35,-12.46,1107,16.8,-1982.32,-17.91,-2910.67,1852,70,-15.71636069,
0.03,0.06,1612,12.03,-2404.71,-14.92,2418,11.54,-3944.65,-16.31,-6349.36,4030,90,-15.75523573,
0.025,0.06,1897,12.39,-2454.38,-12.94,2858,11.65,-5043.96,-17.65,-7498.34,4755,55,-15.7693796,
0.02,0.06,2143,12.74,-2793.36,-13.03,3183,12.19,-5615.35,-17.64,-8408.71,5326,30,-15.7880398,
0.025,0.06,1949,12.37,-2384.05,-12.23,2924,11.46,-5319.76,-18.19,-7703.81,4873,60,-15.80917299,
0.02,0.15,734,17.85,-895.4,-12.2,1095,16.62,-2000.8,-18.27,-2896.2,1829,80,-15.83488245,
0.02,0.15,734,17.71,-896.51,-12.21,1101,16.53,-2018.98,-18.34,-2915.49,1835,90,-15.88822888,
0.015,0.06,3481,11.52,-4551.74,-13.08,5201,11.04,-9268,-17.82,-13819.74,8682,45,-15.91769178,
0.015,0.06,3604,11.38,-4684.28,-13,5368,10.97,-9598.96,-17.88,-14283.24,8972,50,-15.91979492,
0.025,0.06,2024,12.2,-2414.47,-11.93,3051,11.18,-5673.48,-18.6,-8087.95,5075,70,-15.93684729,
0.02,0.15,728,17.86,-836.51,-11.49,1093,16.29,-2071.54,-18.95,-2908.05,1821,95,-15.96952224,
0.025,0.06,2055,12.17,-2494.27,-12.14,3081,11.13,-5730.52,-18.6,-8224.79,5136,75,-16.01399922,
0.025,0.06,1974,12.26,-2455.19,-12.44,2970,11.35,-5464.82,-18.4,-7920.01,4944,65,-16.0194377,
0.025,0.06,2079,12.03,-2633.14,-12.67,3124,11.08,-5769.05,-18.47,-8402.19,5203,80,-16.14874111,
0.02,0.15,738,17.62,-936.51,-12.69,1109,16.5,-2048.98,-18.48,-2985.49,1847,85,-16.16399567,
0.02,0.06,2952,11.31,-3487.78,-11.81,4426,10.46,-8521.93,-19.25,-12009.71,7378,95,-16.27773109,
0.015,0.06,3702,11.24,-5040.02,-13.61,5508,10.82,-9953.39,-18.07,-14993.41,9210,55,-16.27948969,
0.02,0.06,2293,12.39,-3236.19,-14.11,3428,11.81,-6090.48,-17.77,-9326.67,5721,35,-16.30251704,
0.02,0.06,2589,11.7,-3782.37,-14.61,3907,11.24,-6864.96,-17.57,-10647.33,6496,50,-16.39059421,
0.015,0.06,3763,11.21,-5013.19,-13.32,5601,10.71,-10357.54,-18.49,-15370.73,9364,60,-16.41470525,
0.02,0.06,2946,11.3,-3568.63,-12.11,4415,10.53,-8515.46,-19.29,-12084.09,7361,90,-16.41637006,
0.02,0.06,2521,11.82,-3887.33,-15.42,3768,11.41,-6475.18,-17.18,-10362.51,6289,45,-16.47719828,
0.02,0.06,2430,11.93,-3906.72,-16.08,3608,11.64,-6230.54,-17.27,-10137.26,6038,40,-16.78910235,
0.02,0.06,2862,11.25,-3863.49,-13.5,4320,10.6,-8309.58,-19.24,-12173.07,7182,80,-16.9494152,
0.02,0.06,2659,11.58,-3865.01,-14.54,3992,10.97,-7452.52,-18.67,-11317.53,6651,55,-17.01628327,
0.02,0.06,2844,11.22,-4040.73,-14.21,4284,10.71,-8158.68,-19.04,-12199.41,7128,75,-17.11477273,
0.02,0.06,2911,11.13,-4032.06,-13.85,4386,10.56,-8470.4,-19.31,-12502.46,7297,85,-17.13369878,
0.015,0.06,3806,11.09,-5254.94,-13.81,5683,10.54,-11051.32,-19.45,-16306.26,9489,65,-17.18438192,
0.02,0.06,2802,11.28,-4028.12,-14.38,4228,10.76,-8069.74,-19.09,-12097.86,7030,70,-17.20890469,
0.02,0.06,2722,11.43,-4020.43,-14.77,4083,10.87,-7700.55,-18.86,-11720.98,6805,60,-17.22407054,
0.015,0.06,3873,10.97,-5627.47,-14.53,5765,10.48,-11247.44,-19.51,-16874.91,9638,70,-17.50872588,
0.02,0.06,2758,11.35,-4210.34,-15.27,4147,10.8,-7986.1,-19.26,-12196.44,6905,65,-17.66320058,
0.015,0.06,3972,10.85,-5862.06,-14.76,5903,10.32,-11736.91,-19.88,-17598.97,9875,80,-17.82174177,
0.015,0.06,4049,10.72,-6306.29,-15.57,6028,10.3,-11780.71,-19.54,-18087,10077,90,-17.94879428,
0.015,0.06,3939,10.89,-5868.32,-14.9,5861,10.36,-11791.39,-20.12,-17659.71,9800,75,-18.02011224,
0.015,0.06,4003,10.77,-6172.06,-15.42,5956,10.28,-11856.16,-19.91,-18028.22,9959,85,-18.10244,
0.015,0.06,4060,10.67,-6450.3,-15.89,6042,10.26,-11938.79,-19.76,-18389.09,10102,95,-18.20341517,
