date,home,away,over,under,player_name,batterid,team,pitcher,hr,pa,stand,p_throws
2024-07-28,Red Sox,Yankees,0.129,0.917,Rob Refsnyder,608701,Red Sox,607074,1,4,R,L
2024-07-28,Red Sox,Yankees,0.08,0.962,Alex Verdugo,657077,Yankees,656557,0,5,L,R
2024-07-28,Red Sox,Yankees,0.154,0.889,Connor Wong,657136,Red Sox,607074,1,4,R,L
2024-07-28,Red Sox,Yankees,0.065,0.98,Oswaldo Cabrera,665828,Yankees,656557,0,5,L,R
2024-07-28,Red Sox,Yankees,0.294,0.75,Aaron Judge,592450,Yankees,656557,0,5,R,R
2024-07-28,Red Sox,Yankees,0.108,0.941,Ben Rice,700250,Yankees,656557,0,4,L,R
2024-07-28,Red Sox,Yankees,0.1,0.941,Gleyber Torres,650402,Yankees,656557,0,5,R,R
2024-07-28,Red Sox,Yankees,0.074,0.968,Anthony Volpe,683011,Yankees,656557,0,5,R,R
2024-07-28,Red Sox,Yankees,0.105,0.941,Austin Wells,669224,Yankees,656557,0,5,L,R
2024-07-28,Red Sox,Yankees,0.2,0.846,Tyler O'Neill,641933,Red Sox,607074,0,4,R,L
2024-07-28,Red Sox,Yankees,0.16,0.882,Juan Soto,665742,Yankees,656557,0,5,L,R
2024-07-28,Phillies,Guardians,0.105,0.941,Tyler Freeman,671289,Guardians,663465,0,4,R,L
2024-07-28,Phillies,Guardians,0.174,0.875,David Fry,681807,Guardians,663465,0,4,R,L
2024-07-28,Phillies,Guardians,0.105,0.941,Andres Gimenez,665926,Guardians,663465,0,4,L,L
2024-07-28,Phillies,Guardians,0.087,0.962,Steven Kwan,680757,Guardians,663465,1,4,L,L
2024-07-28,Phillies,Guardians,0.125,0.917,Bo Naylor,666310,Guardians,663465,0,4,L,L
2024-07-28,Phillies,Guardians,0.2,0.846,Jhonkensy Noel,678877,Guardians,663465,1,4,R,L
2024-07-28,Phillies,Guardians,0.231,0.818,Jose Ramirez,608070,Guardians,663465,0,4,L,L
2024-07-28,Phillies,Guardians,0.091,0.952,Brayan Rocchio,677587,Guardians,663465,0,4,L,L
2024-07-28,Phillies,Guardians,0.103,0.941,Brandon Marsh,669016,Phillies,676282,0,4,L,L
2024-07-28,Phillies,Guardians,0.211,0.846,Trea Turner,607208,Phillies,676282,0,5,R,L
2024-07-28,Phillies,Guardians,0.16,0.882,Alec Bohm,664761,Phillies,676282,0,4,R,L
2024-07-28,Phillies,Guardians,0.167,0.875,Nick Castellanos,592206,Phillies,676282,0,4,R,L
2024-07-28,Phillies,Guardians,0.222,0.818,Bryce Harper,547180,Phillies,676282,0,4,L,L
2024-07-28,Phillies,Guardians,0.256,0.789,Kyle Schwarber,656941,Phillies,676282,1,5,L,L
2024-07-28,Phillies,Guardians,0.118,0.923,Edmundo Sosa,624641,Phillies,676282,0,3,R,L
2024-07-28,Phillies,Guardians,0.074,0.968,Garrett Stubbs,596117,Phillies,676282,0,4,L,L
2024-07-28,Angels,Athletics,0.083,0.962,Tyler Nevin,663527,Athletics,667755,0,4,R,R
2024-07-28,Angels,Athletics,0.143,0.9,Brandon Drury,592273,Angels,674370,0,4,R,R
2024-07-28,Angels,Athletics,0.154,0.889,Jo Adell,666176,Angels,674370,0,4,R,R
2024-07-28,Angels,Athletics,0.143,0.9,JJ Bleday,668709,Athletics,667755,0,4,L,R
2024-07-28,Angels,Athletics,0.154,0.889,Zach Neto,687263,Angels,674370,0,4,R,R
2024-07-28,Angels,Athletics,0.133,0.909,Luis Rengifo,650859,Angels,674370,0,5,R,R
2024-07-28,Angels,Athletics,0.138,0.909,Kevin Pillar,607680,Angels,674370,0,5,R,R
2024-07-28,Angels,Athletics,0.154,0.889,Taylor Ward,621493,Angels,674370,1,5,R,R
2024-07-28,Angels,Athletics,0.087,0.962,Miguel Andujar,609280,Athletics,667755,0,4,R,R
2024-07-28,Angels,Athletics,0.143,0.9,Seth Brown,664913,Athletics,667755,0,4,L,R
2024-07-28,Angels,Athletics,0.167,0.875,Lawrence Butler,671732,Athletics,667755,0,5,L,R
2024-07-28,Angels,Athletics,0.077,0.968,Max Schuemann,680474,Athletics,667755,0,4,R,R
2024-07-28,Angels,Athletics,0.19,0.857,Logan O'Hoppe,681351,Angels,674370,0,5,R,R
2024-07-28,Angels,Athletics,0.154,0.889,Willie Calhoun,641432,Angels,674370,0,5,L,R
2024-07-28,Angels,Athletics,0.227,0.818,Brent Rooker,667670,Athletics,667755,0,4,R,R
2024-07-28,Angels,Athletics,0.095,0.952,Abraham Toro,647351,Athletics,667755,0,4,L,R
2024-07-28,Angels,Athletics,0.114,0.933,Nolan Schanuel,694384,Angels,674370,0,5,L,R
2024-07-28,Brewers,Marlins,0.154,0.889,William Contreras,661388,Brewers,667725,0,4,R,R
2024-07-28,Brewers,Marlins,0.2,0.846,Jake Burger,669394,Marlins,668964,0,4,R,R
2024-07-28,Brewers,Marlins,0.103,0.941,Eric Haase,606992,Brewers,667725,0,4,R,R
2024-07-28,Brewers,Marlins,0.19,0.857,Bryan De La Cruz,650559,Marlins,668964,0,5,R,R
2024-07-28,Brewers,Marlins,0.182,0.867,Jesus Sanchez,660821,Marlins,668964,0,3,L,R
2024-07-28,Brewers,Marlins,0.154,0.889,Willy Adames,642715,Brewers,667725,0,4,R,R
2024-07-28,Brewers,Marlins,0.111,0.933,Jackson Chourio,694192,Brewers,667725,1,4,R,R
2024-07-28,Brewers,Marlins,0.103,0.941,Nick Gordon,624503,Marlins,668964,0,4,L,R
2024-07-28,Brewers,Marlins,0.091,0.952,Garrett Mitchell,669003,Brewers,667725,0,3,L,R
2024-07-28,Brewers,Marlins,0.067,0.98,Brice Turang,668930,Brewers,667725,0,4,L,R
2024-07-28,Brewers,Marlins,0.154,0.889,Jake Bauers,641343,Brewers,667725,1,4,L,R
2024-07-28,Brewers,Marlins,0.077,0.968,Jonah Bride,681146,Marlins,668964,0,4,R,R
2024-07-28,Brewers,Marlins,0.19,0.857,Rhys Hoskins,656555,Brewers,667725,0,4,R,R
2024-07-28,Brewers,Marlins,0.065,0.98,Xavier Edwards,669364,Marlins,668964,1,6,R,R
2024-07-28,Brewers,Marlins,0.154,0.889,Josh Bell,605137,Marlins,668964,0,5,L,R
2024-07-28,Brewers,Marlins,0.118,0.923,Otto Lopez,672640,Marlins,668964,0,4,R,R
2024-07-28,Brewers,Marlins,0.095,0.952,Joey Ortiz,687401,Brewers,667725,0,5,R,R
2024-07-28,Rays,Reds,0.143,0.9,Elly De La Cruz,682829,Reds,542888,0,4,R,R
2024-07-28,Rays,Reds,0.111,0.933,Stuart Fairchild,656413,Reds,542888,0,2,R,R
2024-07-28,Rays,Reds,0.118,0.923,Jonathan India,663697,Reds,542888,0,4,R,R
2024-07-28,Rays,Reds,0.077,0.968,Amed Rosario,642708,Rays,668881,0,4,R,R
2024-07-28,Rays,Reds,0.148,0.9,Tyler Stephenson,663886,Reds,542888,0,4,R,R
2024-07-28,Rays,Reds,0.154,0.889,Jeimer Candelario,600869,Reds,542888,0,4,R,R
2024-07-28,Rays,Reds,0.105,0.941,Jonny DeLuca,676356,Rays,668881,0,4,R,R
2024-07-28,Rays,Reds,0.148,0.9,Spencer Steer,668715,Reds,542888,0,4,R,R
2024-07-28,Rays,Reds,0.091,0.952,Ben Rortvedt,666163,Rays,668881,0,3,L,R
2024-07-28,Rays,Reds,0.074,0.968,Austin Wynns,642851,Reds,542888,0,3,R,R
2024-07-28,Rays,Reds,0.121,0.923,Yandy Diaz,650490,Rays,668881,0,4,R,R
2024-07-28,Rays,Reds,0.2,0.846,Brandon Lowe,664040,Rays,668881,0,4,L,R
2024-07-28,Rays,Reds,0.138,0.909,Josh Lowe,666139,Rays,668881,0,4,L,R
2024-07-28,Rays,Reds,0.148,0.9,Isaac Paredes,670623,Rays,668881,0,4,R,R
2024-07-28,Rays,Reds,0.071,0.968,Santiago Espinal,669289,Reds,542888,0,3,R,R
2024-07-28,Rays,Reds,0.087,0.962,Taylor Walls,670764,Rays,668881,0,3,R,R
2024-07-28,Giants,Rockies,0.08,0.962,Charlie Blackmon,453568,Rockies,669062,0,4,L,L
2024-07-28,Giants,Rockies,0.103,0.941,Brenton Doyle,686668,Rockies,669062,0,1,R,L
2024-07-28,Giants,Rockies,0.091,0.952,Sam Hilliard,656541,Rockies,678495,0,4,L,R
2024-07-28,Giants,Rockies,0.1,0.941,Ryan McMahon,641857,Rockies,678495,0,4,L,R
2024-07-28,Giants,Rockies,0.074,0.968,Brendan Rodgers,663898,Rockies,678495,0,4,R,R
2024-07-28,Giants,Rockies,0.105,0.941,Michael Toglia,669911,Rockies,678495,1,4,L,R
2024-07-28,Giants,Rockies,0.108,0.941,Ezequiel Tovar,678662,Rockies,669062,0,5,R,L
2024-07-28,Giants,Rockies,0.211,0.846,Jorge Soler,624585,Giants,596295,0,5,R,L
2024-07-28,Giants,Rockies,0.065,0.98,Jacob Stallings,607732,Rockies,678495,0,4,R,R
2024-07-28,Giants,Rockies,0.067,0.98,Jake Cave,595909,Rockies,678495,0,4,L,R
2024-07-28,Giants,Rockies,0.1,0.952,Patrick Bailey,672275,Giants,596295,0,5,R,L
2024-07-28,Giants,Rockies,0.154,0.889,Tyler Fitzgerald,666149,Giants,596295,0,5,R,L
2024-07-28,Giants,Rockies,0.118,0.923,Casey Schmitt,669477,Giants,596295,1,4,R,L
2024-07-28,Giants,Rockies,0.133,0.909,David Villar,681584,Giants,596295,0,4,R,L
2024-07-28,Giants,Rockies,0.118,0.923,Mike Yastrzemski,573262,Giants,596295,0,4,L,L
2024-07-28,Giants,Rockies,0.211,0.846,Matt Chapman,656305,Giants,596295,0,5,R,L
2024-07-28,Giants,Rockies,0.1,0.941,Michael Conforto,624424,Giants,596295,0,4,L,L
2024-07-28,Tigers,Twins,0.074,0.968,Christian Vazquez,543877,Twins,687922,0,4,R,L
2024-07-28,Tigers,Twins,0.08,0.968,Ryan Vilade,668723,Tigers,641927,0,3,R,R
2024-07-28,Tigers,Twins,0.1,0.952,Javier Baez,595879,Tigers,641927,0,3,R,R
2024-07-28,Tigers,Twins,0.118,0.923,Willi Castro,650489,Twins,656412,0,5,L,R
2024-07-28,Tigers,Twins,0.091,0.952,Colt Keith,690993,Tigers,641927,0,3,L,R
2024-07-28,Tigers,Twins,0.08,0.968,Wenceel Perez,672761,Tigers,641927,0,4,L,R
2024-07-28,Tigers,Twins,0.118,0.923,Jake Rogers,668670,Tigers,641927,0,2,R,R
2024-07-28,Tigers,Twins,0.103,0.941,Zach McKinstry,656716,Tigers,641927,0,2,L,R
2024-07-28,Tigers,Twins,0.105,0.941,Mark Canha,592192,Tigers,641927,0,4,R,R
2024-07-28,Tigers,Twins,0.129,0.917,Ryan Jeffers,680777,Twins,656412,0,5,R,R
2024-07-28,Tigers,Twins,0.129,0.917,Max Kepler,596146,Twins,687922,0,5,L,L
2024-07-28,Tigers,Twins,0.133,0.909,Jose Miranda,669304,Twins,656412,0,1,R,R
2024-07-28,Tigers,Twins,0.2,0.846,Matt Wallner,670242,Twins,656412,0,4,L,R
2024-07-28,Tigers,Twins,0.138,0.909,Matt Vierling,663837,Tigers,641927,0,4,R,R
2024-07-28,Tigers,Twins,0.121,0.923,Bligh Madris,676632,Tigers,641927,0,3,L,R
2024-07-28,Tigers,Twins,0.129,0.917,Carlos Santana,467793,Twins,656412,0,5,L,R
2024-07-28,Tigers,Twins,0.083,0.962,Manuel Margot,622534,Twins,656412,0,5,R,R
2024-07-28,Tigers,Twins,0.091,0.952,Brooks Lee,686797,Twins,687922,0,4,L,L
2024-07-28,Cardinals,Nationals,0.238,0.8,Willson Contreras,575929,Cardinals,687792,1,4,R,L
2024-07-28,Cardinals,Nationals,0.061,0.98,Ildemaro Vargas,545121,Nationals,571945,0,4,R,R
2024-07-28,Cardinals,Nationals,0.065,0.98,Michael Siani,672279,Cardinals,687792,0,3,L,L
2024-07-28,Cardinals,Nationals,0.174,0.867,CJ Abrams,682928,Nationals,571945,0,4,L,R
2024-07-28,Cardinals,Nationals,0.16,0.882,James Wood,695578,Nationals,571945,0,4,L,R
2024-07-28,Cardinals,Nationals,0.182,0.867,Nolan Arenado,571448,Cardinals,687792,0,4,R,L
2024-07-28,Cardinals,Nationals,0.125,0.917,Alec Burleson,676475,Cardinals,687792,0,4,L,L
2024-07-28,Cardinals,Nationals,0.091,0.952,Brendan Donovan,680977,Cardinals,687792,0,3,L,L
2024-07-28,Cardinals,Nationals,0.211,0.846,Paul Goldschmidt,502671,Cardinals,687792,1,4,R,L
2024-07-28,Cardinals,Nationals,0.095,0.952,Lars Nootbaar,663457,Cardinals,687792,0,3,L,L
2024-07-28,Cardinals,Nationals,0.125,0.917,Masyn Winn,691026,Cardinals,687792,0,4,R,L
2024-07-28,Cardinals,Nationals,0.129,0.917,Juan Yepez,660766,Nationals,571945,0,4,R,R
2024-07-28,Cardinals,Nationals,0.074,0.968,Harold Ramirez,623912,Nationals,571945,0,4,R,R
2024-07-28,Cardinals,Nationals,0.105,0.941,Riley Adams,656180,Nationals,571945,0,3,R,R
2024-07-28,Cardinals,Nationals,0.118,0.923,Luis Garcia,671277,Nationals,571945,0,4,L,R
2024-07-28,Cardinals,Nationals,0.125,0.917,Lane Thomas,657041,Nationals,571945,0,4,R,R
2024-07-28,Blue Jays,Rangers,0.154,0.889,Daulton Varsho,662139,Blue Jays,642546,1,4,L,R
2024-07-28,Blue Jays,Rangers,0.1,0.941,Ernie Clement,676391,Blue Jays,642546,0,4,R,R
2024-07-28,Blue Jays,Rangers,0.087,0.962,Robbie Grossman,543257,Rangers,621244,0,4,L,R
2024-07-28,Blue Jays,Rangers,0.108,0.933,Justin Turner,457759,Blue Jays,642546,0,4,R,R
2024-07-28,Blue Jays,Rangers,0.08,0.968,Kevin Kiermaier,595281,Blue Jays,642546,0,3,L,R
2024-07-28,Blue Jays,Rangers,0.114,0.933,Addison Barger,680718,Blue Jays,642546,0,4,L,R
2024-07-28,Blue Jays,Rangers,0.19,0.857,Adolis Garcia,666969,Rangers,621244,0,4,R,R
2024-07-28,Blue Jays,Rangers,0.167,0.875,Vladimir Guerrero,665489,Blue Jays,642546,1,4,R,R
2024-07-28,Blue Jays,Rangers,0.118,0.923,Jonah Heim,641680,Rangers,621244,0,4,L,R
2024-07-28,Blue Jays,Rangers,0.105,0.941,Spencer Horwitz,687462,Blue Jays,642546,0,4,L,R
2024-07-28,Blue Jays,Rangers,0.074,0.968,Leo Jimenez,677870,Blue Jays,642546,0,3,R,R
2024-07-28,Blue Jays,Rangers,0.095,0.952,Alejandro Kirk,672386,Blue Jays,642546,0,4,R,R
2024-07-28,Blue Jays,Rangers,0.2,0.846,Corey Seager,608369,Rangers,621244,0,5,L,R
2024-07-28,Blue Jays,Rangers,0.138,0.909,Marcus Semien,543760,Rangers,621244,0,5,R,R
2024-07-28,Blue Jays,Rangers,0.095,0.952,Leody Taveras,665750,Rangers,621244,0,4,L,R
2024-07-28,Blue Jays,Rangers,0.111,0.933,Josh Smith,669701,Rangers,621244,1,4,L,R
2024-07-28,Blue Jays,Rangers,0.154,0.889,Wyatt Langford,694671,Rangers,621244,0,4,R,R
2024-07-29,White Sox,Royals,0.2,0.846,Eloy Jimenez,650391,White Sox,679525,0,4,R,R
2024-07-29,White Sox,Royals,0.256,0.789,Luis Robert,673357,White Sox,679525,0,4,R,R
2024-07-29,White Sox,Royals,0.129,0.917,Gavin Sheets,657757,White Sox,679525,0,4,L,R
2024-07-29,White Sox,Royals,0.19,0.846,Andrew Vaughn,683734,White Sox,679525,1,5,R,R
2024-07-29,White Sox,Royals,0.121,0.923,Chuckie Robinson,642020,White Sox,679525,0,3,R,R
2024-07-29,White Sox,Royals,0.174,0.867,Freddy Fermin,666023,Royals,623167,0,6,R,R
2024-07-29,White Sox,Royals,0.125,0.923,Maikel Garcia,672580,Royals,623167,0,4,R,R
2024-07-29,White Sox,Royals,0.114,0.933,Kyle Isbel,664728,Royals,623167,0,2,L,R
2024-07-29,White Sox,Royals,0.217,0.833,Michael Massey,686681,Royals,623167,0,5,L,R
2024-07-29,White Sox,Royals,0.238,0.8,MJ Melendez,669004,Royals,623167,1,5,L,R
2024-07-29,White Sox,Royals,0.217,0.833,Vinnie Pasquantino,686469,Royals,623167,0,5,L,R
2024-07-29,White Sox,Royals,0.323,0.733,Salvador Perez,521692,Royals,623167,0,5,R,R
2024-07-29,White Sox,Royals,0.278,0.778,Bobby Witt,677951,Royals,623167,1,5,R,R
2024-07-29,White Sox,Royals,0.231,0.818,Hunter Renfroe,592669,Royals,623167,1,5,R,R
2024-07-29,White Sox,Royals,0.111,0.933,Andrew Benintendi,643217,White Sox,679525,0,4,L,R
2024-07-29,White Sox,Royals,0.174,0.867,Paul DeJong,657557,White Sox,679525,0,4,R,R
2024-07-29,White Sox,Royals,0.062,0.98,Nicky Lopez,670032,White Sox,679525,0,5,L,R
2024-07-29,Astros,Pirates,0.095,0.952,Yasmani Grandal,518735,Pirates,605463,1,4,R,R
2024-07-29,Astros,Pirates,0.095,0.952,Jose Altuve,514888,Astros,694973,0,5,R,R
2024-07-29,Astros,Pirates,0.19,0.857,Yordan Alvarez,670541,Astros,694973,0,5,L,R
2024-07-29,Astros,Pirates,0.114,0.923,Alex Bregman,608324,Astros,694973,0,6,R,R
2024-07-29,Astros,Pirates,0.095,0.952,Yainer Diaz,673237,Astros,694973,0,5,R,R
2024-07-29,Astros,Pirates,0.091,0.952,Jake Meyers,676694,Astros,694973,0,4,R,R
2024-07-29,Astros,Pirates,0.077,0.968,Jeremy Pena,665161,Astros,694973,0,4,R,R
2024-07-29,Astros,Pirates,0.095,0.952,Trey Cabbage,663550,Astros,694973,0,4,L,R
2024-07-29,Astros,Pirates,0.091,0.952,Victor Caratini,605170,Astros,694973,0,4,L,R
2024-07-29,Astros,Pirates,0.121,0.923,Rowdy Tellez,642133,Pirates,605463,0,4,L,R
2024-07-29,Astros,Pirates,0.061,0.98,Ji Hwan Bae,678225,Pirates,605463,0,2,L,R
2024-07-29,Astros,Pirates,0.2,0.846,Oneil Cruz,665833,Pirates,605463,0,4,L,R
2024-07-29,Astros,Pirates,0.129,0.917,Joey Bart,663698,Pirates,605463,0,4,R,R
2024-07-29,Astros,Pirates,0.091,0.952,Ke'Bryan Hayes,663647,Pirates,605463,0,4,R,R
2024-07-29,Astros,Pirates,0.154,0.889,Bryan Reynolds,668804,Pirates,605463,0,5,R,R
2024-07-29,Astros,Pirates,0.087,0.962,Jared Triolo,669707,Pirates,605463,0,4,R,R
2024-07-29,Brewers,Braves,0.118,0.923,Orlando Arcia,606115,Braves,607067,1,3,R,R
2024-07-29,Brewers,Braves,0.19,0.857,William Contreras,661388,Brewers,656550,0,4,R,R
2024-07-29,Brewers,Braves,0.19,0.867,Adam Duvall,594807,Braves,607067,0,3,R,R
2024-07-29,Brewers,Braves,0.278,0.778,Marcell Ozuna,542303,Braves,607067,1,4,R,R
2024-07-29,Brewers,Braves,0.211,0.833,Austin Riley,663586,Braves,607067,0,4,R,R
2024-07-29,Brewers,Braves,0.182,0.867,Willy Adames,642715,Brewers,656550,1,4,R,R
2024-07-29,Brewers,Braves,0.062,0.98,Sal Frelick,686217,Brewers,656550,0,4,L,R
2024-07-29,Brewers,Braves,0.095,0.952,Garrett Mitchell,669003,Brewers,656550,0,4,L,R
2024-07-29,Brewers,Braves,0.074,0.968,Brice Turang,668930,Brewers,656550,0,5,L,R
2024-07-29,Brewers,Braves,0.217,0.833,Rhys Hoskins,656555,Brewers,656550,1,4,R,R
2024-07-29,Brewers,Braves,0.167,0.875,Sean Murphy,669221,Braves,607067,1,4,R,R
2024-07-29,Brewers,Braves,0.167,0.882,Jarred Kelenic,672284,Braves,607067,0,4,L,R
2024-07-29,Reds,Cubs,0.167,0.875,Dansby Swanson,621020,Cubs,686730,0,3,R,R
2024-07-29,Reds,Cubs,0.105,0.941,Miguel Amaya,665804,Cubs,686730,0,3,R,R
2024-07-29,Reds,Cubs,0.143,0.9,Pete Crow-Armstrong,691718,Cubs,686730,0,3,L,R
2024-07-29,Reds,Cubs,0.211,0.833,Ian Happ,664023,Cubs,686730,0,4,L,R
2024-07-29,Reds,Cubs,0.083,0.962,Nico Hoerner,663538,Cubs,686730,0,4,R,R
2024-07-29,Reds,Cubs,0.217,0.833,Seiya Suzuki,673548,Cubs,686730,0,4,R,R
2024-07-29,Reds,Cubs,0.16,0.882,Will Benson,666181,Reds,592791,1,4,L,R
2024-07-29,Reds,Cubs,0.231,0.818,Patrick Wisdom,621550,Cubs,686730,0,3,R,R
2024-07-29,Reds,Cubs,0.118,0.923,Jake Fraley,641584,Reds,592791,0,4,L,R
2024-07-29,Reds,Cubs,0.114,0.933,TJ Friedl,670770,Reds,592791,1,4,L,R
2024-07-29,Reds,Cubs,0.154,0.889,Jonathan India,663697,Reds,592791,0,4,R,R
2024-07-29,Reds,Cubs,0.174,0.867,Tyler Stephenson,663886,Reds,592791,0,4,R,R
2024-07-29,Reds,Cubs,0.174,0.875,Jeimer Candelario,600869,Reds,592791,1,4,R,R
2024-07-29,Reds,Cubs,0.167,0.882,Michael Busch,683737,Cubs,686730,1,4,L,R
2024-07-29,Reds,Cubs,0.2,0.846,Spencer Steer,668715,Reds,592791,0,4,R,R
2024-07-29,Reds,Cubs,0.133,0.909,Noelvi Marte,682622,Reds,592791,0,4,R,R
2024-07-29,Reds,Cubs,0.074,0.968,Santiago Espinal,669289,Reds,592791,0,3,R,R
2024-07-29,Reds,Cubs,0.121,0.923,Mike Tauchman,643565,Cubs,686730,0,4,L,R
2024-07-29,Diamondbacks,Nationals,0.211,0.833,Ketel Marte,606466,Diamondbacks,680730,1,5,L,L
2024-07-29,Diamondbacks,Nationals,0.071,0.968,Jake McCarthy,664983,Diamondbacks,680730,0,4,L,L
2024-07-29,Diamondbacks,Nationals,0.059,0.99,Geraldo Perdomo,672695,Diamondbacks,680730,0,4,L,L
2024-07-29,Diamondbacks,Nationals,0.077,0.968,Alek Thomas,677950,Diamondbacks,680730,0,4,L,L
2024-07-29,Diamondbacks,Nationals,0.217,0.833,Christian Walker,572233,Diamondbacks,680730,0,1,R,L
2024-07-29,Diamondbacks,Nationals,0.091,0.952,Ildemaro Vargas,545121,Nationals,656756,0,5,R,L
2024-07-29,Diamondbacks,Nationals,0.114,0.923,Alex Call,669743,Nationals,656756,1,5,R,L
2024-07-29,Diamondbacks,Nationals,0.16,0.882,Randal Grichuk,545341,Diamondbacks,680730,0,3,R,L
2024-07-29,Diamondbacks,Nationals,0.108,0.933,CJ Abrams,682928,Nationals,656756,0,5,L,L
2024-07-29,Diamondbacks,Nationals,0.105,0.941,James Wood,695578,Nationals,656756,0,5,L,L
2024-07-29,Diamondbacks,Nationals,0.16,0.882,Eugenio Suarez,553993,Diamondbacks,680730,0,4,R,L
2024-07-29,Diamondbacks,Nationals,0.148,0.889,Juan Yepez,660766,Nationals,656756,0,5,R,L
2024-07-29,Diamondbacks,Nationals,0.083,0.962,Harold Ramirez,623912,Nationals,656756,0,5,R,L
2024-07-29,Diamondbacks,Nationals,0.154,0.889,Lourdes Gurriel,666971,Diamondbacks,680730,0,5,R,L
2024-07-29,Diamondbacks,Nationals,0.129,0.917,Gabriel Moreno,672515,Diamondbacks,680730,0,5,R,L
2024-07-29,Diamondbacks,Nationals,0.095,0.952,Keibert Ruiz,660688,Nationals,656756,0,5,R,L
2024-07-29,Diamondbacks,Nationals,0.059,0.99,Jacob Young,696285,Nationals,656756,0,5,R,L
2024-07-29,Red Sox,Mariners,0.1,0.941,Josh Rojas,668942,Mariners,601713,0,4,L,R
2024-07-29,Red Sox,Mariners,0.2,0.846,Rafael Devers,646240,Red Sox,669302,0,3,L,R
2024-07-29,Red Sox,Mariners,0.133,0.909,Jarren Duran,680776,Red Sox,669302,0,4,L,R
2024-07-29,Red Sox,Mariners,0.083,0.962,David Hamilton,666152,Red Sox,669302,0,5,L,R
2024-07-29,Red Sox,Mariners,0.103,0.941,Ceddanne Rafaela,678882,Red Sox,669302,0,4,R,R
2024-07-29,Red Sox,Mariners,0.103,0.941,Connor Wong,657136,Red Sox,669302,0,4,R,R
2024-07-29,Red Sox,Mariners,0.16,0.882,Wilyer Abreu,677800,Red Sox,669302,0,5,L,R
2024-07-29,Red Sox,Mariners,0.174,0.867,Jorge Polanco,593871,Mariners,601713,0,3,L,R
2024-07-29,Red Sox,Mariners,0.118,0.923,Dominic Smith,642086,Red Sox,669302,1,4,L,R
2024-07-29,Red Sox,Mariners,0.2,0.846,Mitch Haniger,571745,Mariners,601713,0,4,R,R
2024-07-29,Red Sox,Mariners,0.154,0.889,Dylan Moore,664238,Mariners,601713,0,4,R,R
2024-07-29,Red Sox,Mariners,0.129,0.917,Jason Vosler,613564,Mariners,601713,0,4,L,R
2024-07-29,Red Sox,Mariners,0.174,0.867,Tyler O'Neill,641933,Red Sox,669302,0,5,R,R
2024-07-29,Red Sox,Mariners,0.222,0.818,Cal Raleigh,663728,Mariners,601713,1,5,L,R
2024-07-29,Red Sox,Mariners,0.143,0.9,Luke Raley,670042,Mariners,601713,0,4,L,R
2024-07-29,Red Sox,Mariners,0.114,0.933,Victor Robles,645302,Mariners,601713,0,4,R,R
2024-07-29,Red Sox,Mariners,0.095,0.952,Masataka Yoshida,807799,Red Sox,669302,1,5,L,R
2024-07-29,Tigers,Guardians,0.129,0.917,David Fry,681807,Guardians,689225,0,4,R,R
2024-07-29,Tigers,Guardians,0.077,0.968,Andres Gimenez,665926,Guardians,689225,0,4,L,R
2024-07-29,Tigers,Guardians,0.059,0.99,Steven Kwan,680757,Guardians,689225,0,5,L,R
2024-07-29,Tigers,Guardians,0.091,0.952,Bo Naylor,666310,Guardians,676614,1,4,L,L
2024-07-29,Tigers,Guardians,0.133,0.917,Josh Naylor,647304,Guardians,689225,0,4,L,R
2024-07-29,Tigers,Guardians,0.148,0.9,Jhonkensy Noel,678877,Guardians,689225,0,4,R,R
2024-07-29,Tigers,Guardians,0.16,0.882,Jose Ramirez,608070,Guardians,689225,1,4,L,R
2024-07-29,Tigers,Guardians,0.069,0.98,Brayan Rocchio,677587,Guardians,676614,0,4,L,L
2024-07-29,Tigers,Guardians,0.133,0.917,Dillon Dingler,693307,Tigers,676440,0,4,R,R
2024-07-29,Tigers,Guardians,0.095,0.952,Colt Keith,690993,Tigers,676440,0,5,L,R
2024-07-29,Tigers,Guardians,0.08,0.968,Ryan Kreidler,668952,Tigers,676440,0,2,R,R
2024-07-29,Tigers,Guardians,0.1,0.941,Zach McKinstry,656716,Tigers,676440,0,4,L,R
2024-07-29,Tigers,Guardians,0.095,0.952,Mark Canha,592192,Tigers,676440,0,4,R,R
2024-07-29,Tigers,Guardians,0.067,0.98,Gio Urshela,570482,Tigers,676440,0,4,R,R
2024-07-29,Tigers,Guardians,0.129,0.917,Matt Vierling,663837,Tigers,676440,0,4,R,R
2024-07-29,Tigers,Guardians,0.114,0.933,Bligh Madris,676632,Tigers,676440,0,4,L,R
2024-07-29,Tigers,Guardians,0.1,0.941,Justyn-Henry Malloy,669234,Tigers,676440,0,5,R,R
2024-07-29,Phillies,Yankees,0.143,0.9,Alex Verdugo,657077,Yankees,554430,0,5,L,R
2024-07-29,Phillies,Yankees,0.138,0.909,Brandon Marsh,669016,Phillies,661563,1,4,L,R
2024-07-29,Phillies,Yankees,0.217,0.833,Trea Turner,607208,Phillies,661563,0,5,R,R
2024-07-29,Phillies,Yankees,0.154,0.889,Alec Bohm,664761,Phillies,661563,0,4,R,R
2024-07-29,Phillies,Yankees,0.174,0.867,Nick Castellanos,592206,Phillies,661563,0,4,R,R
2024-07-29,Phillies,Yankees,0.323,0.714,Aaron Judge,592450,Yankees,554430,1,5,R,R
